,lead
1874,5-7792
1875,1-3752
1876,8-1283
1877,1-2349
1878,1-5354
1879,4-7170
1880,6-2988
1881,4-4389
1882,5-7148
1883,2-4756
1884,8-7777
1885,5-2197
1886,5-4815
1887,6-8468
1888,5-1582
1889,5-3422
1890,1-1269
1891,7-4836
1892,6-4497
1893,8-1428
1894,3-0674
1895,6-6224
1896,2-5562
1897,5-6064
1898,2-2899
1899,1-6469
1900,6-4349
1901,5-7844
1902,3-8791
1903,6-9073
1904,8-1254
1905,2-5635
1906,5-1998
1907,6-6270
1908,5-2436
1909,1-9442
1910,4-6204
1911,2-3508
1912,6-6715
1913,5-6397
1914,2-1470
1915,2-4916
1916,7-3838
1917,7-4487
1918,4-7386
1919,5-7418
1920,8-3582
1921,8-0306
1922,7-4729
1923,7-4999
1924,5-6281
1925,1-8084
1926,7-5782
1927,3-1901
1928,6-8005
1929,6-5170
1930,6-1986
1931,8-8473
1932,4-1448
1933,7-4760
1934,1-8835
1935,3-3942
1936,3-0773
1937,4-5284
1938,5-5743
1939,7-7250
1940,7-8697
1941,4-2410
1942,2-0083
1943,8-8974
1944,2-7460
1945,3-0221
1946,3-3122
1947,6-6480
1948,3-5395
1949,6-5659
1950,6-7903
1951,8-4054
1952,6-2981
1953,7-9950
1954,2-6201
1955,4-7110
1956,1-7505
1957,7-0250
1958,3-4454
1959,3-0070
1960,5-6614
1961,6-9006
1962,5-2170
1963,5-5244
1964,2-8969
1965,6-2974
1966,5-1751
1967,4-0790
1968,2-8471
1969,2-5775
1970,3-8867
1971,6-8886
1972,7-3374
1973,5-3234
1974,8-0788
1975,8-3492
1976,7-4702
1977,3-7267
1978,1-7576
1979,7-3123
1980,8-8853
1981,7-2549
1982,3-5678
1983,6-5552
1984,4-4343
1985,1-6934
1986,1-1367
1987,1-7764
1988,1-2347
1989,4-2112
1990,1-7058
1991,1-4116
1992,5-9047
1993,7-4172
1994,7-9460
1995,1-7190
1996,3-7788
1997,5-5558
1998,3-0488
1999,3-6059
2000,5-2707
2001,4-7202
2002,1-6838
2003,8-6047
2004,5-6167
2005,4-7600
2006,8-2836
2007,2-0516
2008,2-0009
2009,3-3070
2010,5-5697
2011,1-6090
2012,8-3364
2013,6-7353
2014,3-1596
2015,3-7919
2016,6-3829
2017,3-0772
2018,5-2981
2019,6-6568
2020,1-7715
2021,7-8530
2022,4-5564
2023,5-9783
2024,1-1298
2025,5-4773
2026,5-2190
2027,7-8169
2028,3-5900
2029,5-2712
2030,7-2741
2031,4-0976
2032,7-5917
2033,1-9105
2034,8-1544
2035,3-6134
2036,1-8155
2037,5-8820
2038,5-3557
2039,3-5049
2040,7-1664
2041,4-3174
2042,8-1014
2043,5-6906
2044,4-9382
2045,8-9724
2046,4-4503
2047,8-9215
2048,3-5204
2049,1-1232
2050,6-7398
2051,8-1046
2052,4-0495
2053,4-3024
2054,8-3666
2055,7-2172
2056,7-6604
2057,6-6030
2058,8-0783
2059,7-8804
2060,8-4546
2061,1-4536
2062,1-4953
2063,8-8900
2064,6-5855
2065,3-0921
2066,7-8903
2067,3-8224
2068,1-9070
2069,1-7965
2070,7-3520
2071,2-2533
2072,2-9045
2073,6-7975
2074,4-7223
2075,8-1758
2076,4-4589
2077,2-1712
2078,8-2701
2079,8-5207
2080,8-1509
2081,3-0503
2082,3-8395
2083,2-5348
2084,3-7078
2085,4-4707
2086,4-6349
2087,2-4999
2088,1-0731
2089,8-7915
2090,8-0075
2091,4-0084
2092,3-4018
2093,8-6316
2094,4-0017
2095,6-3013
2096,3-5684
2097,1-1164
2098,1-3137
2099,8-7082
2100,8-4125
2101,2-3138
2102,8-1088
2103,3-1329
2104,8-7906
2105,8-4211
2106,4-8934
2107,4-3955
2108,5-7021
2109,1-9901
2110,1-6085
2111,5-3652
2112,7-0562
2113,8-0026
2114,4-7079
2115,8-0468
2116,3-1150
2117,8-5618
2118,1-0748
2119,7-1087
2120,1-2051
2121,3-7914
2122,6-2780
2123,6-9486
2124,7-2745
2125,2-4050
2126,1-8009
2127,5-5883
2128,3-5125
2129,3-7385
2130,7-3008
2131,6-1571
2132,2-1502
2133,3-8678
2134,5-7969
2135,6-0450
2136,5-3717
2137,4-1688
2138,4-2308
2139,3-2450
2140,2-1673
2141,5-0278
2142,7-0597
2143,5-4650
2144,2-3154
2145,3-9068
2146,8-2698
2147,5-0054
2148,6-5473
2149,7-0676
2150,2-1688
2151,7-6867
2152,2-2351
2153,4-9641
2154,6-2363
2155,3-8358
2156,8-2748
2157,3-7058
2158,4-9039
2159,7-9817
2160,8-9105
2161,6-5220
2162,5-7815
2163,4-4583
2164,3-4252
2165,3-8342
2166,6-1380
2167,1-1785
2168,3-5539
2169,5-4183
2170,6-9956
2171,6-4964
2172,6-9104
2173,4-0858
2174,4-4381
2175,4-1264
2176,7-8865
2177,5-8165
2178,1-0113
2179,4-9769
2180,8-9576
2181,5-8527
2182,3-7636
2183,2-3310
2184,8-2677
2185,4-0672
2186,1-7751
2187,1-1948
2188,5-4888
2189,6-4858
2190,2-1037
2191,2-0732
2192,1-2752
2193,6-2572
2194,4-1352
2195,3-4526
2196,5-6268
2197,5-4765
2198,5-8071
2199,7-8740
2200,5-4334
2201,8-3745
2202,4-2880
2203,5-7970
2204,7-2270
2205,5-2926
2206,4-9738
2207,5-7321
2208,3-9744
2209,6-5550
2210,7-1112
2211,4-9950
2212,5-6901
2213,6-8104
2214,3-2111
2215,2-8184
2216,7-3743
2217,7-2918
2218,3-3660
2219,1-9699
2220,5-4783
2221,8-9342
2222,2-3130
2223,3-9923
2224,1-8995
2225,3-0957
2226,1-0061
2227,6-9247
2228,6-3287
2229,2-7905
2230,7-1864
2231,5-7593
2232,7-7069
2233,7-4431
2234,6-2182
2235,8-2303
2236,8-8476
2237,7-9918
2238,2-2633
2239,6-1295
2240,6-9457
2241,4-3856
2242,1-4678
2243,7-2939
2244,2-4565
2245,4-8570
2246,1-2632
2247,7-3868
2248,7-3201
2249,2-3927
2250,6-5495
2251,1-8662
2252,1-5802
2253,2-2320
2254,4-3281
2255,8-9094
2256,6-6908
2257,2-5057
2258,6-3905
2259,6-0957
2260,5-1638
2261,2-3983
2262,4-4345
2263,4-1197
2264,5-4315
2265,3-2890
2266,3-7930
2267,8-3179
2268,6-8718
2269,1-2862
2270,3-2464
2271,6-4748
2272,2-9432
2273,4-4943
2274,1-1925
2275,7-0321
2276,8-0422
2277,5-1312
2278,6-6942
2279,7-2428
2280,7-2457
2281,2-8056
2282,8-0437
2283,8-4919
2284,2-2304
2285,1-7670
2286,2-5941
2287,1-4192
2288,5-0453
2289,5-0540
2290,2-1393
2291,4-2192
2292,7-6886
2293,8-5329
2294,3-5504
2295,2-3162
2296,3-2734
2297,8-4686
2298,1-3953
2299,3-7898
2300,1-2741
2301,3-7800
2302,2-6147
2303,3-7131
2304,6-5582
2305,4-9446
2306,2-4485
2307,6-6081
2308,4-8995
2309,4-5601
2310,8-9189
2311,1-2239
2312,6-7688
2313,4-9974
2314,2-6385
2315,3-2406
2316,7-4786
2317,6-6860
2318,5-0987
2319,7-6130
2320,8-2629
2321,2-2143
2322,4-7113
2323,5-8205
2324,5-3499
2325,4-7414
2326,2-0798
2327,7-0966
2328,8-4859
2329,5-4901
2330,6-8255
2331,6-4319
2332,2-9731
2333,5-4930
2334,7-5382
2335,4-1586
2336,4-5248
2337,8-5753
2338,1-8542
2339,2-5405
2340,3-8876
2341,2-4813
2342,8-5347
2343,5-5887
2344,6-8545
2345,4-0783
2346,3-0556
2347,4-4024
2348,7-9457
2349,7-5767
2350,6-2172
2351,2-9610
2352,8-2406
2353,3-0247
2354,7-4598
2355,7-9790
2356,3-6600
2357,7-1366
2358,7-1614
2359,1-4299
2360,7-9759
2361,6-4938
2362,6-4716
2363,4-0480
2364,4-8090
2365,7-0704
2366,3-6617
2367,8-0493
2368,2-7786
2369,2-4799
2370,7-5498
2371,6-3698
2372,4-8464
2373,7-8985
2374,8-5037
2375,2-1336
2376,7-1346
2377,3-8853
2378,1-3895
2379,5-5862
2380,1-5499
2381,5-1920
2382,6-4464
2383,2-7135
2384,8-4964
2385,4-6393
2386,2-4184
2387,2-1793
2388,5-7050
2389,5-1583
2390,3-7817
2391,3-2803
2392,1-3894
2393,3-0369
2394,8-0038
2395,2-5317
2396,7-7800
2397,1-7944
2398,5-8316
2399,7-4991
2400,3-8948
2401,3-9828
2402,4-1528
2403,3-9647
2404,5-0003
2405,1-9710
2406,8-0030
2407,5-3825
2408,5-3486
2409,2-6924
2410,6-0972
2411,7-0522
2412,2-7351
2413,7-7096
2414,2-4778
2415,4-3616
2416,2-5948
2417,6-1263
2418,5-7963
2419,7-8733
2420,8-5023
2421,2-8295
2422,5-4030
2423,3-7150
2424,6-7487
2425,1-9218
2426,5-8926
2427,3-6195
2428,4-6403
2429,5-1780
2430,2-0115
2431,4-3573
2432,8-0634
2433,3-8133
2434,6-3380
2435,5-6182
2436,2-7771
2437,2-0687
2438,2-1534
2439,3-6039
2440,8-0027
2441,8-0156
2442,6-3900
2443,7-9980
2444,4-7908
2445,5-1308
2446,8-5262
2447,5-3012
2448,3-9136
2449,8-5760
2450,2-9749
2451,3-6798
2452,4-5914
2453,4-9584
2454,6-2037
2455,4-4216
2456,1-0210
2457,5-5706
2458,6-4101
2459,3-1776
2460,2-8220
2461,1-5554
2462,1-8487
2463,8-0651
2464,2-2387
2465,7-0342
2466,8-8264
2467,7-2746
2468,1-5357
2469,4-7047
2470,6-4057
2471,1-0609
2472,4-9576
2473,7-5148
2474,4-4390
2475,4-6182
2476,1-3280
2477,8-6702
2478,3-2824
2479,5-1051
2480,6-3345
2481,8-8212
2482,6-1672
2483,1-3769
2484,1-7855
2485,3-5212
2486,3-3896
2487,1-2602
2488,1-9600
2489,4-8524
2490,4-8044
2491,8-0931
2492,8-8747
2493,3-5771
2494,8-0292
2495,4-2963
2496,2-2423
2497,1-8947
2498,1-5828
2499,3-1526
2500,2-7685
2501,7-7049
2502,8-8667
2503,7-3344
2504,5-7059
2505,8-3201
2506,7-6971
2507,2-7374
2508,4-5167
2509,5-9637
2510,1-6121
2511,5-0309
2512,4-0205
2513,2-3274
2514,6-8968
2515,7-1117
2516,1-3130
2517,5-2096
2518,6-3500
2519,7-3879
2520,3-0138
2521,5-8997
2522,2-6397
2523,4-6444
2524,4-7109
2525,2-4900
2526,7-1129
2527,5-6984
2528,5-9208
2529,3-8505
2530,2-8671
2531,5-2351
2532,6-1567
2533,2-1383
2534,7-8420
2535,2-5900
2536,3-7376
2537,1-9057
2538,2-4649
2539,5-0547
2540,8-7292
2541,4-7184
2542,2-1064
2543,8-8369
2544,6-3292
2545,4-9020
2546,7-5159
2547,6-1863
2548,8-9289
2549,1-6273
2550,5-4674
2551,4-1141
2552,4-1377
2553,7-4750
2554,1-7781
2555,7-8678
2556,3-1273
2557,1-7778
2558,7-8816
2559,6-7400
2560,5-5962
2561,4-7780
2562,5-0837
2563,7-6692
2564,3-3951
2565,2-9022
2566,3-4782
2567,4-2031
2568,2-1088
2569,1-8751
2570,4-4311
2571,3-7366
2572,1-4735
2573,8-1559
2574,7-1265
2575,5-4572
2576,8-3451
2577,4-8851
2578,7-4026
2579,3-8391
2580,2-3349
2581,5-1204
2582,5-1673
2583,1-6248
2584,3-9695
2585,4-4096
2586,4-4595
2587,4-8417
2588,4-5446
2589,8-4711
2590,3-1608
2591,6-5938
2592,3-8154
2593,1-6368
2594,6-9510
2595,1-9642
2596,2-7076
2597,6-3024
2598,3-5891
2599,1-2751
2600,3-9879
2601,2-5670
2602,8-3177
2603,3-0471
2604,2-6335
2605,2-5703
2606,4-7745
2607,4-5727
2608,2-3204
2609,4-7542
2610,8-0589
2611,1-0578
2612,1-3345
2613,1-7997
2614,8-2483
2615,2-0363
2616,4-4638
2617,2-4086
2618,2-3174
2619,4-8950
2620,6-2219
2621,7-7551
2622,7-1987
2623,8-9389
2624,3-6236
2625,4-4883
2626,8-3833
2627,1-5640
2628,1-2919
2629,1-7661
2630,5-2556
2631,4-9074
2632,6-9636
2633,4-3296
2634,7-7262
2635,7-9262
2636,5-0236
2637,3-0742
2638,2-8770
2639,7-5523
2640,6-9067
2641,5-1546
2642,7-8943
2643,3-2649
2644,4-1091
2645,4-2234
2646,2-6409
2647,1-3874
2648,4-6094
2649,3-4064
2650,1-7311
2651,4-0408
2652,1-6961
2653,8-9915
2654,5-9298
2655,1-2159
2656,2-4520
2657,6-0405
2658,3-9013
2659,1-3528
2660,4-3201
2661,5-8432
2662,8-5040
2663,5-4105
2664,4-3622
2665,2-3746
2666,2-3934
2667,7-3683
2668,4-6558
2669,7-8334
2670,4-6460
2671,6-4366
2672,3-8894
2673,2-9412
2674,5-0625
2675,5-1130
2676,3-2156
2677,3-7778
2678,6-7659
2679,6-3804
2680,7-0841
2681,1-1212
2682,4-4204
2683,6-9945
2684,8-9834
2685,8-9168
2686,4-0565
2687,4-8924
2688,8-9493
2689,2-9556
2690,2-4645
2691,6-5083
2692,3-2998
2693,3-1461
2694,8-6806
2695,1-2218
2696,4-2784
2697,4-7311
2698,2-5886
2699,8-6857
2700,2-5821
2701,7-6012
2702,8-6261
2703,5-2956
2704,4-2883
2705,8-9244
2706,6-4450
2707,2-8569
2708,6-6465
2709,5-8833
2710,2-9724
2711,5-9160
2712,2-3387
2713,2-4792
2714,4-0470
2715,2-2460
2716,5-6289
2717,7-8300
2718,5-3583
2719,2-4642
2720,4-9197
2721,3-5492
2722,2-5684
2723,8-0869
2724,3-1837
2725,1-7872
2726,4-2458
2727,3-5910
2728,4-3538
2729,6-0565
2730,6-7324
2731,6-2796
2732,4-0413
2733,6-1880
2734,4-7663
2735,7-8866
2736,1-9199
2737,8-2455
2738,6-1113
2739,6-2201
2740,8-0632
2741,7-9959
2742,8-7974
2743,7-2734
2744,8-0800
2745,5-9840
2746,1-3430
2747,6-6804
2748,6-0097
2749,5-4393
2750,6-1742
2751,4-9378
2752,8-1350
2753,2-7818
2754,2-7482
2755,4-0385
2756,8-7180
2757,5-9320
2758,6-3674
2759,4-6118
2760,7-8592
2761,5-5141
2762,5-6575
2763,3-9743
2764,4-5695
2765,6-1129
2766,5-0990
2767,8-0046
2768,7-7052
2769,6-3131
2770,3-6687
2771,2-9617
2772,6-3096
2773,5-2999
2774,7-2316
2775,5-3551
2776,6-3395
2777,4-5741
2778,2-0168
2779,2-2520
2780,5-0233
2781,4-9509
2782,2-9006
2783,4-5779
2784,7-3729
2785,2-4066
2786,8-3599
2787,1-4718
2788,1-5571
2789,3-2770
2790,3-7375
2791,5-5494
2792,4-8196
2793,4-3197
2794,5-3813
2795,3-9845
2796,7-1924
2797,8-0142
2798,5-3647
2799,8-1762
2800,6-7017
2801,5-5821
2802,1-5891
2803,3-5933
2804,7-3093
2805,5-7784
2806,2-3023
2807,4-3847
2808,2-5315
2809,6-0148
2810,5-3709
2811,1-9215
2812,1-5733
2813,1-2208
2814,4-6813
2815,8-3927
2816,1-6223
2817,2-2072
2818,8-0131
2819,1-1954
2820,8-0862
2821,7-0487
2822,4-7123
2823,5-0519
2824,3-4182
2825,3-7170
2826,7-9531
2827,6-1494
2828,5-5142
2829,7-0883
2830,3-3459
2831,6-6300
2832,8-3395
2833,3-8612
2834,2-8527
2835,7-3017
2836,4-3056
2837,3-6368
2838,8-5534
2839,4-2141
2840,1-6887
2841,8-3748
2842,5-1649
2843,6-1476
2844,8-1675
2845,7-2501
2846,3-7937
2847,1-8875
2848,6-9733
2849,7-3789
2850,6-6648
2851,1-2004
2852,5-2117
2853,8-4043
2854,5-5268
2855,8-9963
2856,6-8157
2857,6-0275
2858,7-2216
2859,6-3086
2860,4-7049
2861,2-0966
2862,2-7363
2863,2-2047
2864,6-1484
2865,6-3928
2866,5-9615
2867,8-0789
2868,5-9100
2869,2-9718
2870,5-8335
2871,7-4099
2872,2-4858
2873,8-3455
2874,5-4578
2875,1-7493
2876,5-4927
2877,3-2740
2878,7-2740
2879,1-5878
2880,6-2000
2881,4-3489
2882,6-3215
2883,1-6271
2884,1-7653
2885,5-9500
2886,6-1952
2887,8-9801
2888,3-7474
2889,8-2937
2890,2-6210
2891,2-6540
2892,1-4311
2893,3-5984
2894,6-7314
2895,1-4622
2896,7-1633
2897,1-4688
2898,6-8364
2899,1-5047
2900,4-9284
2901,4-2843
2902,3-7141
2903,1-2915
2904,8-7749
2905,6-7295
2906,4-6100
2907,3-5062
2908,5-7957
2909,7-2933
2910,1-7746
2911,7-5429
2912,4-3684
2913,6-3931
2914,8-1045
2915,6-4304
2916,5-7962
2917,5-2487
2918,6-3032
2919,7-3231
2920,4-7596
2921,2-0899
2922,1-8839
2923,8-5908
2924,3-7846
2925,6-1359
2926,3-9628
2927,6-8331
2928,5-0255
2929,1-0611
2930,1-1838
2931,5-5238
2932,7-4052
2933,5-5593
2934,1-6358
2935,4-1533
2936,1-5226
2937,7-0058
2938,7-1767
2939,5-0358
2940,2-3630
2941,7-9704
2942,7-3636
2943,7-9543
2944,3-0996
2945,6-2279
2946,7-3897
2947,7-0013
2948,4-6342
2949,4-4744
2950,6-8469
2951,5-5780
2952,7-0756
2953,8-4821
2954,8-4130
2955,6-0227
2956,2-1589
2957,4-3127
2958,8-4953
2959,4-5735
2960,4-7408
2961,3-0149
2962,5-4981
2963,4-2550
2964,5-6765
2965,7-8926
2966,5-4134
2967,8-7060
2968,1-2183
2969,2-1738
2970,4-0641
2971,2-8167
2972,3-0623
2973,4-6682
2974,6-7842
2975,2-0552
2976,5-9253
2977,1-4849
2978,8-3387
2979,8-9030
2980,8-6338
2981,2-0917
2982,4-6838
2983,1-0849
2984,4-3529
2985,6-5420
2986,7-8003
2987,5-5022
2988,5-8885
2989,2-2765
2990,1-4963
2991,1-3251
2992,3-9734
2993,5-3069
2994,6-1294
2995,8-3389
2996,8-4534
2997,3-1866
2998,1-6181
2999,3-4109
3000,3-9222
3001,4-9732
3002,3-0151
3003,5-8148
3004,7-1239
3005,2-3987
3006,2-8133
3007,4-3259
3008,3-6182
3009,2-1684
3010,7-1769
3011,8-2876
3012,1-8327
3013,8-7293
3014,3-3100
3015,2-0412
3016,8-6117
3017,8-0122
3018,2-9256
3019,5-8307
3020,6-3751
3021,4-4269
3022,5-8025
3023,8-1380
3024,6-7911
3025,8-7366
3026,3-6758
3027,8-4832
3028,3-6895
3029,3-9446
3030,3-9680
3031,5-9179
3032,2-7695
3033,3-3885
3034,8-3788
3035,3-9336
3036,4-9060
3037,8-6969
3038,2-4033
3039,6-3318
3040,3-8339
3041,4-5071
3042,1-1074
3043,4-0669
3044,2-2615
3045,1-6167
3046,3-7472
3047,6-0396
3048,8-2490
3049,7-2485
3050,4-4647
3051,1-3832
3052,6-7262
3053,3-3989
3054,4-7031
3055,5-2554
3056,2-0435
3057,7-2305
3058,4-1357
3059,4-2162
3060,3-0579
3061,2-6764
3062,5-5715
3063,8-4905
3064,8-9305
3065,1-5865
3066,1-9791
3067,2-7735
3068,2-4156
3069,7-6138
3070,3-7003
3071,8-0872
3072,8-9135
3073,4-3739
3074,2-3441
3075,6-2924
3076,8-0085
3077,2-4689
3078,3-4857
3079,2-5981
3080,4-2144
3081,8-6508
3082,4-5589
3083,7-2202
3084,2-6918
3085,2-0105
3086,3-9014
3087,4-5796
3088,8-6083
3089,7-4050
3090,6-5404
3091,5-3317
3092,4-6229
3093,4-8022
3094,1-7208
3095,4-3000
3096,6-1281
3097,8-3673
3098,6-3430
3099,2-8785
3100,2-0261
3101,2-0718
3102,8-1271
3103,4-9203
3104,7-3662
3105,7-8472
3106,1-7668
3107,7-6672
3108,6-8445
3109,6-1467
3110,6-7560
3111,1-7503
3112,7-5798
3113,2-2594
3114,5-4007
3115,1-7865
3116,5-8020
3117,2-5377
3118,4-7547
3119,1-0895
3120,4-1644
3121,8-6666
3122,4-3669
3123,1-8255
3124,1-7683
3125,7-2715
3126,1-3510
3127,7-5405
3128,7-5061
3129,8-8563
3130,4-1096
3131,4-0800
3132,8-3109
3133,6-9194
3134,8-0973
3135,3-6823
3136,1-0857
3137,2-8650
3138,4-2402
3139,5-2445
3140,5-1075
3141,8-5512
3142,8-7321
3143,6-1969
3144,1-9202
3145,6-7432
3146,1-8736
3147,8-5391
3148,8-2819
3149,6-4094
3150,4-1613
3151,3-7860
3152,2-5106
3153,5-2443
3154,6-9897
3155,2-0506
3156,6-3487
3157,5-3544
3158,2-8198
3159,3-1765
3160,4-0915
3161,6-2945
3162,7-8252
3163,3-6871
3164,7-0098
3165,8-0934
3166,7-1097
3167,3-5585
3168,6-4644
3169,6-3148
3170,1-1505
3171,2-0547
3172,5-5282
3173,4-5077
3174,1-4446
3175,1-4451
3176,7-1653
3177,1-0860
3178,2-7321
3179,2-6911
3180,4-6901
3181,1-3254
3182,7-7995
3183,1-8983
3184,5-9518
3185,5-4290
3186,3-5106
3187,4-1595
3188,4-5723
3189,1-7321
3190,4-9230
3191,1-0620
3192,2-5979
3193,7-0482
3194,7-1197
3195,8-9690
3196,1-0769
3197,2-0642
3198,8-7704
3199,7-9093
3200,7-9544
3201,5-0651
3202,3-9557
3203,5-4514
3204,7-3323
3205,3-7416
3206,7-0948
3207,1-9034
3208,1-9462
3209,2-0043
3210,3-8280
3211,4-6997
3212,7-3075
3213,1-2983
3214,8-8546
3215,7-9726
3216,4-4012
3217,7-1234
3218,7-5377
3219,2-0220
3220,3-3165
3221,3-7630
3222,8-5968
3223,8-6433
3224,8-6590
3225,6-4714
3226,1-0639
3227,4-3295
3228,7-1181
3229,3-9929
3230,2-6926
3231,4-8580
3232,5-1148
3233,4-9011
3234,8-7654
3235,7-0645
3236,2-6953
3237,6-7577
3238,5-1206
3239,4-5639
3240,3-4924
3241,2-2993
3242,3-6281
3243,6-7872
3244,5-9534
3245,7-1182
3246,3-5867
3247,4-6652
3248,7-8608
3249,8-6414
3250,2-3771
3251,7-4695
3252,1-0603
3253,7-3262
3254,3-3290
3255,1-3257
3256,7-9957
3257,2-0082
3258,7-6654
3259,2-6670
3260,2-3712
3261,2-0805
3262,1-8781
3263,5-3541
3264,2-2833
3265,1-6860
3266,8-4774
3267,3-5173
3268,7-7318
3269,3-9837
3270,1-5885
3271,1-7879
3272,3-2041
3273,1-3940
3274,1-4839
3275,5-6779
3276,5-6169
3277,7-9238
3278,6-8185
3279,5-5097
3280,4-2133
3281,1-9941
3282,4-5987
3283,7-4863
3284,3-7485
3285,3-0190
3286,3-2595
3287,8-1880
3288,4-0258
3289,2-6930
3290,5-3854
3291,2-4383
3292,3-2667
3293,5-8298
3294,3-4236
3295,7-5730
3296,1-0576
3297,8-1993
3298,7-4916
3299,3-2092
3300,5-4522
3301,1-5211
3302,3-9579
3303,5-7161
3304,4-5744
3305,2-3263
3306,5-1344
3307,7-2519
3308,3-4738
3309,5-5054
3310,4-6640
3311,7-2970
3312,2-4131
3313,6-7587
3314,2-4641
3315,6-6512
3316,7-5027
3317,4-6409
3318,4-7217
3319,1-3772
3320,1-7097
3321,5-8426
3322,3-2930
3323,5-2150
3324,1-4649
3325,4-5786
3326,6-2455
3327,5-1633
3328,4-6317
3329,1-3086
3330,7-9884
3331,5-6693
3332,6-9959
3333,5-3800
3334,2-7570
3335,7-3836
3336,1-5561
3337,7-3544
3338,5-3754
3339,7-1288
3340,8-3932
3341,6-1043
3342,2-9887
3343,7-9506
3344,5-2224
3345,8-4861
3346,1-4683
3347,2-3968
3348,2-5858
3349,7-6049
3350,4-3129
3351,5-2793
3352,4-0596
3353,6-4160
3354,3-0394
3355,6-7533
3356,7-3581
3357,1-9605
3358,2-8007
3359,6-1756
3360,3-8165
3361,3-9715
3362,7-0440
3363,2-6330
3364,1-1395
3365,4-6029
3366,2-0948
3367,8-9653
3368,6-0936
3369,1-6185
3370,1-8591
3371,1-1964
3372,4-9459
3373,3-5909
3374,4-9749
3375,1-7820
3376,6-3123
3377,2-7666
3378,7-7031
3379,4-6947
3380,7-5116
3381,6-0363
3382,2-4058
3383,5-3252
3384,4-5850
3385,7-2869
3386,1-9924
3387,7-7769
3388,8-3808
3389,4-3098
3390,7-1670
3391,8-8859
3392,6-3358
3393,2-5412
3394,4-7630
3395,3-9384
3396,8-3976
3397,6-5503
3398,3-6917
3399,5-6040
3400,6-7566
3401,3-0403
3402,4-1192
3403,1-7889
3404,6-2185
3405,3-6741
3406,2-6801
3407,1-5169
3408,3-9354
3409,2-6228
3410,1-1478
3411,6-5219
3412,8-0803
3413,5-4681
3414,2-0781
3415,8-3903
3416,4-9698
3417,6-0977
3418,5-3564
3419,4-5851
3420,3-3476
3421,6-9236
3422,3-2159
3423,3-4334
3424,6-0328
3425,5-8716
3426,4-4824
3427,7-9251
3428,5-4101
3429,2-3687
3430,1-0133
3431,8-8241
3432,5-4885
3433,1-9753
3434,3-9581
3435,7-4299
3436,5-9388
3437,4-0386
3438,6-0173
3439,4-2538
3440,1-2548
3441,5-5421
3442,4-2353
3443,2-4516
3444,7-2001
3445,3-8062
3446,6-7562
3447,2-5188
3448,6-7585
3449,7-1267
3450,5-0241
3451,3-7981
3452,3-2273
3453,5-0051
3454,5-0477
3455,6-5769
3456,6-4757
3457,5-3797
3458,4-6639
3459,6-6296
3460,8-8295
3461,1-2883
3462,8-3971
3463,2-3782
3464,3-3066
3465,7-0399
3466,4-0927
3467,3-5831
3468,7-8216
3469,3-5094
3470,8-8272
3471,4-8371
3472,7-1031
3473,6-4856
3474,3-4587
3475,8-0588
3476,6-0209
3477,7-4655
3478,6-2503
3479,3-9737
3480,6-5384
3481,7-8847
3482,5-6341
3483,5-2849
3484,2-1527
3485,6-4098
3486,5-8854
3487,1-1767
3488,6-0009
3489,3-0283
3490,6-1785
3491,2-1483
3492,7-6468
3493,1-8041
3494,3-2356
3495,5-9784
3496,4-5453
3497,7-6272
3498,6-6902
3499,6-8024
3500,3-3983
3501,4-8843
3502,4-7909
3503,7-9596
3504,1-9685
3505,5-3852
3506,5-9353
3507,8-1625
3508,3-0535
3509,7-4799
3510,3-7560
3511,7-3327
3512,4-4734
3513,3-6189
3514,7-8726
3515,1-2789
3516,1-1718
3517,4-3919
3518,5-9815
3519,2-4174
3520,8-6944
3521,6-4042
3522,4-6215
3523,2-4607
3524,5-1013
3525,6-4478
3526,2-4364
3527,2-3351
3528,3-6151
3529,7-5034
3530,4-5099
3531,6-3641
3532,7-8133
3533,2-7023
3534,6-7800
3535,1-8240
3536,6-0310
3537,6-7786
3538,4-6206
3539,1-7377
3540,1-4326
3541,4-6259
3542,4-1883
3543,6-2228
3544,4-9730
3545,8-3423
3546,4-3986
3547,8-9446
3548,3-3670
3549,1-6029
3550,4-1476
3551,4-1008
3552,7-2663
3553,2-2362
3554,5-0942
3555,8-7404
3556,1-3526
3557,8-6402
3558,8-9536
3559,5-4408
3560,6-4006
3561,8-0404
3562,4-4682
3563,3-3892
3564,5-3716
3565,7-3321
3566,8-7672
3567,2-3907
3568,2-2317
3569,5-9127
3570,3-3841
3571,1-6449
3572,1-8046
3573,1-2433
3574,7-9756
3575,4-7868
3576,3-7578
3577,7-7407
3578,1-1595
3579,8-7129
3580,1-7562
3581,6-7340
3582,5-7766
3583,4-4978
3584,8-6449
3585,7-0375
3586,2-0049
3587,5-1539
3588,7-8357
3589,6-4198
3590,6-8790
3591,4-9709
3592,1-7530
3593,6-4847
3594,7-5060
3595,4-7423
3596,4-7472
3597,8-3734
3598,1-0441
3599,3-1389
3600,1-8833
3601,4-0175
3602,5-4809
3603,3-6269
3604,6-7817
3605,4-8431
3606,2-7546
3607,2-7748
3608,4-4643
3609,2-9110
3610,3-5328
3611,3-7110
3612,3-4566
3613,2-0897
3614,2-5993
3615,4-5817
3616,2-5582
3617,5-7111
3618,1-7543
3619,3-3101
3620,5-7000
3621,8-4472
3622,1-5139
