,lead
1874,5-3002
1875,7-8489
1876,8-6215
1877,7-2141
1878,7-3910
1879,2-8586
1880,6-1240
1881,7-2776
1882,5-7079
1883,6-2683
1884,6-5427
1885,6-4754
1886,5-7174
1887,5-1758
1888,4-0214
1889,2-8963
1890,4-3551
1891,8-2705
1892,5-0593
1893,4-8065
1894,1-0336
1895,2-3463
1896,3-3564
1897,1-5068
1898,6-5713
1899,3-8799
1900,1-2118
1901,8-0379
1902,6-2642
1903,4-1452
1904,7-1461
1905,7-1837
1906,4-9421
1907,1-3326
1908,8-9728
1909,1-0078
1910,5-2867
1911,3-7762
1912,6-9586
1913,1-4577
1914,5-1548
1915,6-3931
1916,5-8136
1917,3-8842
1918,1-4874
1919,4-0553
1920,5-2528
1921,7-2467
1922,1-2484
1923,6-7026
1924,5-2598
1925,2-7879
1926,4-5748
1927,2-9909
1928,3-1485
1929,5-8239
1930,4-8418
1931,1-1152
1932,3-3523
1933,5-0569
1934,8-5496
1935,6-5791
1936,4-5881
1937,8-0462
1938,5-2543
1939,3-2242
1940,2-1657
1941,8-4269
1942,2-0846
1943,1-5486
1944,2-0945
1945,5-7536
1946,5-3719
1947,3-8601
1948,2-2164
1949,8-3020
1950,8-9656
1951,4-8195
1952,4-9614
1953,1-6536
1954,8-3209
1955,8-9603
1956,8-9595
1957,3-1365
1958,5-2922
1959,5-8983
1960,1-4539
1961,6-0857
1962,5-3898
1963,2-4921
1964,3-7830
1965,4-0265
1966,5-3554
1967,6-8152
1968,8-3784
1969,5-6747
1970,6-2167
1971,6-3701
1972,4-6371
1973,1-5331
1974,4-3870
1975,3-0927
1976,8-1789
1977,1-8038
1978,3-9715
1979,8-6313
1980,1-7690
1981,7-4067
1982,2-6486
1983,3-4065
1984,5-8214
1985,2-9095
1986,2-9412
1987,6-5897
1988,4-7683
1989,1-7123
1990,3-0226
1991,8-7318
1992,1-7347
1993,5-6075
1994,4-7081
1995,5-9020
1996,6-4019
1997,1-0230
1998,2-9312
1999,6-3480
2000,2-8528
2001,1-3294
2002,4-1823
2003,2-5853
2004,5-0579
2005,2-4899
2006,5-6606
2007,7-6097
2008,7-2698
2009,5-3626
2010,4-1413
2011,1-1837
2012,6-2609
2013,2-3605
2014,4-6753
2015,8-7456
2016,8-9059
2017,7-8523
2018,4-3120
2019,5-9238
2020,1-2793
2021,4-7658
2022,5-0655
2023,1-3052
2024,8-9229
2025,3-6044
2026,8-3758
2027,7-3386
2028,6-2273
2029,2-9262
2030,8-2517
2031,1-2596
2032,3-1710
2033,2-4710
2034,8-2397
2035,6-2218
2036,1-0643
2037,3-4349
2038,7-3871
2039,8-0637
2040,5-0531
2041,7-8530
2042,7-7098
2043,7-5323
2044,2-5436
2045,7-4657
2046,2-6085
2047,3-0913
2048,3-8912
2049,3-5921
2050,2-6075
2051,2-6602
2052,1-0302
2053,2-4149
2054,3-1552
2055,7-1610
2056,1-1134
2057,2-0324
2058,2-8430
2059,6-3854
2060,2-9171
2061,2-3462
2062,3-8123
2063,1-9387
2064,5-7932
2065,2-7050
2066,3-2220
2067,2-9549
2068,1-7407
2069,7-3307
2070,4-3346
2071,3-0855
2072,6-1081
2073,4-3462
2074,1-0477
2075,7-8126
2076,1-9174
2077,4-7797
2078,2-7254
2079,8-9279
2080,2-8408
2081,4-3742
2082,5-9016
2083,1-6284
2084,4-4433
2085,3-4108
2086,7-8123
2087,2-9191
2088,8-8701
2089,2-8837
2090,5-4255
2091,8-3938
2092,2-3052
2093,2-2982
2094,8-8359
2095,6-8268
2096,2-5821
2097,6-1549
2098,1-0026
2099,1-3888
2100,7-6149
2101,1-7634
2102,7-4014
2103,8-6056
2104,1-7146
2105,5-0713
2106,7-6088
2107,8-0537
2108,7-7475
2109,6-0626
2110,6-4570
2111,7-9717
2112,4-2303
2113,7-9462
2114,3-0051
2115,5-0448
2116,6-6648
2117,2-5248
2118,1-2661
2119,1-8626
2120,2-7392
2121,8-3608
2122,3-7740
2123,1-0584
2124,6-3156
2125,2-9636
2126,7-3639
2127,5-8038
2128,6-3410
2129,2-4026
2130,4-7969
2131,5-9864
2132,6-7331
2133,1-1641
2134,4-6527
2135,7-4484
2136,6-7704
2137,2-8881
2138,4-9164
2139,8-4534
2140,5-0272
2141,6-3949
2142,2-6631
2143,3-4451
2144,3-7496
2145,2-2615
2146,4-1473
2147,7-9075
2148,3-1075
2149,1-8520
2150,5-7384
2151,8-6113
2152,5-2389
2153,2-9712
2154,2-0586
2155,7-4857
2156,8-1288
2157,2-5916
2158,2-6127
2159,1-3332
2160,3-2856
2161,3-3353
2162,8-2579
2163,2-7121
2164,2-6414
2165,4-2535
2166,1-4247
2167,4-2140
2168,4-2913
2169,7-0008
2170,8-9310
2171,6-1527
2172,8-9397
2173,8-4694
2174,8-4417
2175,2-1756
2176,6-3313
2177,3-3642
2178,4-6579
2179,4-7886
2180,2-6740
2181,6-5170
2182,4-1152
2183,3-3999
2184,3-2981
2185,3-5640
2186,6-0479
2187,8-4847
2188,5-2436
2189,4-7339
2190,5-0059
2191,8-7949
2192,4-1807
2193,4-4710
2194,2-6194
2195,8-9220
2196,7-5464
2197,4-7330
2198,1-1632
2199,2-3883
2200,5-9290
2201,4-8808
2202,7-0140
2203,7-5190
2204,7-1982
2205,4-8229
2206,1-2183
2207,8-7871
2208,2-1775
2209,8-0992
2210,5-4744
2211,8-0593
2212,2-5341
2213,7-1194
2214,8-5112
2215,5-6536
2216,8-9907
2217,2-4596
2218,7-9801
2219,6-8743
2220,1-3769
2221,5-9843
2222,8-8298
2223,5-2090
2224,5-3643
2225,2-2198
2226,7-1452
2227,7-4071
2228,3-1205
2229,6-3852
2230,8-6781
2231,5-0689
2232,5-2544
2233,4-8828
2234,3-1260
2235,2-8206
2236,4-7242
2237,4-7821
2238,1-5592
2239,7-9880
2240,5-4773
2241,6-4539
2242,4-8745
2243,7-5387
2244,7-8450
2245,1-2756
2246,1-3687
2247,8-1164
2248,2-4241
2249,4-9250
2250,4-6144
2251,4-6054
2252,1-0054
2253,7-3618
2254,4-8677
2255,6-5943
2256,5-5322
2257,6-7091
2258,8-7756
2259,7-5932
2260,8-0990
2261,6-2516
2262,3-5549
2263,7-4059
2264,5-7586
2265,7-9253
2266,1-6146
2267,5-0005
2268,4-7533
2269,4-8771
2270,2-0874
2271,2-2342
2272,7-9080
2273,5-7135
2274,8-2968
2275,3-3051
2276,4-2442
2277,4-2907
2278,7-5967
2279,8-8421
2280,8-3892
2281,5-1117
2282,7-6707
2283,3-3910
2284,7-6402
2285,2-5915
2286,4-2190
2287,1-3166
2288,2-8786
2289,2-9605
2290,2-6935
2291,1-4223
2292,3-3543
2293,3-3634
2294,5-8855
2295,6-5620
2296,6-7901
2297,6-3427
2298,6-0864
2299,2-6791
2300,1-3900
2301,1-2016
2302,7-9378
2303,4-7124
2304,8-1653
2305,4-0580
2306,8-2499
2307,1-1120
2308,8-2124
2309,1-3945
2310,4-0765
2311,7-3444
2312,7-2352
2313,2-4193
2314,2-5936
2315,5-9672
2316,4-3325
2317,5-8494
2318,5-1917
2319,1-4146
2320,8-6431
2321,6-3367
2322,4-5702
2323,5-3789
2324,8-5271
2325,8-7875
2326,3-2117
2327,7-7128
2328,1-6739
2329,8-1659
2330,7-0212
2331,7-8741
2332,1-8335
2333,3-9604
2334,7-2805
2335,4-3280
2336,7-9267
2337,6-3103
2338,8-0235
2339,3-1817
2340,2-3540
2341,6-1579
2342,3-2643
2343,4-2889
2344,1-9934
2345,2-8517
2346,1-5081
2347,4-9777
2348,7-6986
2349,4-8947
2350,3-5327
2351,7-0148
2352,1-1770
2353,4-2407
2354,6-5430
2355,3-7827
2356,6-8854
2357,6-1988
2358,2-8821
2359,7-2869
2360,1-3070
2361,4-4865
2362,6-3547
2363,3-0141
2364,5-9230
2365,4-3848
2366,6-1196
2367,1-2815
2368,2-5280
2369,6-0181
2370,4-8975
2371,4-2309
2372,8-4394
2373,3-3161
2374,5-8108
2375,7-1824
2376,2-2918
2377,6-0964
2378,8-5203
2379,1-1505
2380,5-1085
2381,6-3494
2382,3-2676
2383,4-2762
2384,7-1042
2385,5-4040
2386,3-5716
2387,8-0563
2388,3-1871
2389,5-6612
2390,7-7257
2391,5-9600
2392,3-6793
2393,8-2785
2394,1-9592
2395,1-0562
2396,3-2586
2397,8-6721
2398,3-2583
2399,7-5559
2400,6-1749
2401,7-0439
2402,1-5042
2403,3-8958
2404,5-2039
2405,1-5625
2406,6-5600
2407,2-0657
2408,2-0063
2409,1-0285
2410,1-0098
2411,3-1017
2412,5-1841
2413,4-0884
2414,7-5298
2415,7-2586
2416,6-4705
2417,3-8855
2418,8-3061
2419,4-1054
2420,5-6525
2421,5-6285
2422,7-6277
2423,4-3702
2424,6-4058
2425,5-4465
2426,3-5111
2427,8-0171
2428,5-8688
2429,8-3761
2430,6-4543
2431,6-2859
2432,8-9395
2433,6-1597
2434,2-5020
2435,3-3137
2436,2-1336
2437,4-7044
2438,2-8627
2439,8-5307
2440,7-3138
2441,2-9395
2442,4-5862
2443,8-8587
2444,5-1842
2445,7-3283
2446,2-4106
2447,1-9608
2448,1-5319
2449,4-8046
2450,2-7937
2451,5-4152
2452,2-5375
2453,5-1459
2454,7-2200
2455,5-3033
2456,6-3133
2457,4-8839
2458,1-0495
2459,1-5989
2460,6-5029
2461,1-5562
2462,8-9736
2463,5-7448
2464,6-6826
2465,6-3626
2466,5-7273
2467,4-1156
2468,2-0162
2469,6-1838
2470,2-9631
2471,6-0643
2472,1-0016
2473,5-3540
2474,8-1716
2475,7-1590
2476,2-8356
2477,1-4610
2478,4-9444
2479,6-3779
2480,7-2201
2481,5-9936
2482,8-9546
2483,1-6419
2484,2-4196
2485,3-1544
2486,8-5953
2487,3-7025
2488,7-4941
2489,4-8814
2490,3-5048
2491,3-1470
2492,1-3904
2493,5-6590
2494,6-6935
2495,4-3383
2496,2-8123
2497,4-9832
2498,4-2880
2499,7-3581
2500,1-2338
2501,5-9484
2502,4-9186
2503,8-2326
2504,3-9828
2505,7-1312
2506,3-9260
2507,5-0680
2508,1-6945
2509,6-0569
2510,2-3636
2511,4-4163
2512,3-3823
2513,2-5431
2514,7-6031
2515,2-0294
2516,8-7118
2517,7-5395
2518,4-1101
2519,7-3202
2520,2-8512
2521,5-6985
2522,1-7890
2523,7-0256
2524,8-4080
2525,4-8308
2526,2-2547
2527,4-7188
2528,1-8954
2529,3-5518
2530,5-3180
2531,4-3978
2532,2-6790
2533,5-6479
2534,7-8770
2535,6-9626
2536,5-5534
2537,5-8617
2538,1-6220
2539,7-7510
2540,4-0667
2541,4-3044
2542,3-1245
2543,8-3148
2544,3-8802
2545,4-2852
2546,7-7465
2547,4-0883
2548,4-8581
2549,4-8090
2550,6-5327
2551,5-6828
2552,8-2358
2553,5-9306
2554,5-4127
2555,4-3216
2556,5-1773
2557,3-5869
2558,3-5212
2559,8-2882
2560,8-7975
2561,1-9175
2562,2-4984
2563,5-6451
2564,2-7504
2565,5-6220
2566,1-4062
2567,2-0465
2568,4-6825
2569,1-2284
2570,7-1300
2571,2-5987
2572,3-2892
2573,5-4603
2574,7-0058
2575,6-7059
2576,6-7654
2577,1-0667
2578,1-7473
2579,2-1821
2580,3-4809
2581,7-8966
2582,8-9367
2583,3-9137
2584,1-3952
2585,7-4482
2586,1-6684
2587,8-6463
2588,1-8073
2589,2-6603
2590,3-4064
2591,8-6713
2592,4-5859
2593,2-6063
2594,8-5997
2595,7-8324
2596,6-0024
2597,3-1939
2598,1-3501
2599,3-3436
2600,2-9894
2601,8-8174
2602,3-4585
2603,8-4092
2604,1-8534
2605,4-6514
2606,1-0943
2607,8-6451
2608,1-7465
2609,7-0265
2610,1-7385
2611,5-0363
2612,8-3363
2613,4-6818
2614,1-3851
2615,5-2197
2616,7-0280
2617,7-1905
2618,2-8986
2619,3-3906
2620,8-3206
2621,6-9787
2622,3-8738
2623,3-4645
2624,7-3848
2625,7-8706
2626,6-4232
2627,6-1824
2628,4-1847
2629,3-0346
2630,8-6288
2631,7-6272
2632,8-3684
2633,7-0114
2634,1-0352
2635,5-8404
2636,8-2973
2637,4-4741
2638,3-2077
2639,7-4776
2640,8-6720
2641,5-0014
2642,6-0156
2643,5-5060
2644,6-2020
2645,4-3711
2646,1-0934
2647,6-9372
2648,4-2515
2649,7-5162
2650,8-9800
2651,2-9334
2652,3-2847
2653,7-8709
2654,3-1238
2655,2-3087
2656,4-8490
2657,3-8919
2658,8-0801
2659,4-7405
2660,3-6343
2661,2-2138
2662,8-2560
2663,3-1455
2664,2-0485
2665,1-7282
2666,2-0106
2667,4-4806
2668,6-7195
2669,8-8887
2670,7-3387
2671,5-9089
2672,2-1438
2673,5-8930
2674,3-1678
2675,5-7786
2676,5-9960
2677,2-7422
2678,7-0486
2679,2-5184
2680,1-8889
2681,8-1988
2682,8-6647
2683,6-1406
2684,3-9788
2685,7-4309
2686,3-8528
2687,1-4339
2688,7-7251
2689,7-1916
2690,4-2857
2691,8-5497
2692,6-5395
2693,6-6183
2694,5-1582
2695,6-7322
2696,1-8530
2697,6-6507
2698,8-0183
2699,4-4245
2700,2-1540
2701,1-9921
2702,2-7484
2703,3-0155
2704,4-6624
2705,1-7299
2706,6-6964
2707,2-5843
2708,6-0395
2709,7-4658
2710,1-7397
2711,8-6075
2712,7-0089
2713,6-7492
2714,1-2936
2715,8-1743
2716,5-2384
2717,5-9771
2718,4-8655
2719,4-8330
2720,5-3880
2721,8-5045
2722,6-9152
2723,6-1222
2724,5-8081
2725,1-1571
2726,3-8214
2727,3-5498
2728,3-8525
2729,4-1690
2730,7-6251
2731,4-1444
2732,3-5746
2733,4-7780
2734,2-1308
2735,3-4826
2736,4-5693
2737,8-9377
2738,1-3936
2739,7-6524
2740,5-9906
2741,1-6018
2742,1-3204
2743,3-1043
2744,1-5863
2745,8-8413
2746,1-1157
2747,7-0647
2748,2-6506
2749,5-4781
2750,1-2649
2751,5-1938
2752,4-1364
2753,6-2619
2754,6-2066
2755,3-5927
2756,3-5763
2757,1-6903
2758,2-6725
2759,1-6647
2760,8-2228
2761,1-7953
2762,4-8115
2763,6-5119
2764,7-4690
2765,5-5798
2766,1-8649
2767,1-1677
2768,3-9743
2769,1-4602
2770,2-5003
2771,1-5757
2772,6-9824
2773,2-6684
2774,1-2677
2775,8-4322
2776,8-5018
2777,4-8762
2778,1-0265
2779,6-0938
2780,6-7835
2781,7-3778
2782,2-0727
2783,8-0236
2784,7-1414
2785,1-5873
2786,4-3924
2787,6-8617
2788,6-4102
2789,7-3507
2790,3-8021
2791,1-0609
2792,6-8353
2793,2-2628
2794,4-2818
2795,5-7081
2796,5-6557
2797,3-1711
2798,2-0538
2799,3-1172
2800,1-8255
2801,6-8052
2802,4-5765
2803,6-8350
2804,4-6500
2805,8-3321
2806,3-7446
2807,6-7150
2808,1-7866
2809,7-4027
2810,2-0908
2811,2-6910
2812,3-8167
2813,5-2949
2814,8-1962
2815,8-5254
2816,2-0136
2817,3-9022
2818,2-8027
2819,7-2511
2820,4-8282
2821,2-1940
2822,5-0128
2823,4-9692
2824,2-6651
2825,7-8734
2826,8-0238
2827,7-4217
2828,5-1561
2829,2-0433
2830,8-9904
2831,3-6061
2832,3-2849
2833,6-1215
2834,6-0355
2835,4-3139
2836,7-1134
2837,7-5686
2838,3-7731
2839,4-7588
2840,2-7699
2841,8-5176
2842,6-3383
2843,1-9789
2844,6-0353
2845,3-3019
2846,1-7999
2847,3-0593
2848,8-9345
2849,1-4761
2850,5-3907
2851,7-0530
2852,5-4121
2853,8-3752
2854,8-6410
2855,6-2657
2856,3-0069
2857,5-2241
2858,5-2407
2859,1-2919
2860,7-9589
2861,2-2326
2862,3-1198
2863,5-8161
2864,2-8873
2865,8-7410
2866,7-2892
2867,3-7505
2868,5-1743
2869,1-9551
2870,1-2941
2871,1-0841
2872,7-4117
2873,4-7493
2874,8-4289
2875,8-3698
2876,5-2262
2877,3-5599
2878,3-0410
2879,8-3235
2880,1-7077
2881,4-1139
2882,6-0381
2883,7-3644
2884,3-9408
2885,6-4235
2886,7-9038
2887,1-9139
2888,3-0426
2889,2-8477
2890,4-4829
2891,2-6053
2892,4-5141
2893,3-2649
2894,5-1854
2895,6-4725
2896,1-1548
2897,5-3445
2898,6-9526
2899,1-4977
2900,7-9681
2901,1-5995
2902,2-8828
2903,8-0683
2904,6-9766
2905,7-3993
2906,7-8341
2907,4-1365
2908,4-5799
2909,4-9769
2910,7-2833
2911,1-1490
2912,6-3729
2913,7-6381
2914,6-7189
2915,6-8894
2916,4-7111
2917,1-8868
2918,3-6743
2919,1-1700
2920,8-1842
2921,2-0984
2922,6-0012
2923,1-5267
2924,5-0294
2925,3-1854
2926,1-1254
2927,7-6388
2928,5-9886
2929,4-7509
2930,1-3797
2931,7-2676
2932,6-9864
2933,2-7373
2934,3-5733
2935,1-5026
2936,1-4025
2937,7-7140
2938,6-7027
2939,8-4849
2940,4-3680
2941,3-5593
2942,2-8508
2943,8-0927
2944,6-8756
2945,1-8152
2946,5-7561
2947,8-5350
2948,8-8800
2949,1-9028
2950,5-1611
2951,3-1321
2952,6-8384
2953,6-0214
2954,3-0601
2955,3-7059
2956,3-9287
2957,3-9393
2958,3-2009
2959,2-0893
2960,7-4187
2961,2-2286
2962,4-6212
2963,1-2813
2964,6-3952
2965,5-0757
2966,6-2839
2967,1-7870
2968,3-9480
2969,5-4877
2970,8-4800
2971,5-2534
2972,4-3670
2973,7-6653
2974,4-9531
2975,1-8975
2976,1-7630
2977,8-6199
2978,5-9311
2979,4-5592
2980,3-3625
2981,1-2537
2982,8-1599
2983,3-4912
2984,8-3653
2985,2-9843
2986,3-0834
2987,7-6239
2988,6-4121
2989,2-1046
2990,4-2467
2991,6-1630
2992,3-4923
2993,8-0733
2994,8-3452
2995,8-4310
2996,1-2741
2997,4-3794
2998,1-0475
2999,1-4769
3000,1-1289
3001,7-7300
3002,3-2502
3003,4-9707
3004,5-1206
3005,7-5443
3006,1-7430
3007,2-3016
3008,7-3453
3009,7-8198
3010,3-9714
3011,8-0308
3012,7-4764
3013,1-0120
3014,2-2132
3015,5-2849
3016,4-0893
3017,2-2481
3018,1-7098
3019,4-6898
3020,6-6628
3021,4-0386
3022,6-6164
3023,5-1115
3024,1-9995
3025,7-8608
3026,6-3505
3027,7-5787
3028,6-7025
3029,4-1559
3030,5-8813
3031,5-2579
3032,1-1886
3033,2-3474
3034,1-2209
3035,6-3624
3036,2-8304
3037,4-9621
3038,5-2645
3039,8-2508
3040,8-3564
3041,5-8414
3042,2-9287
3043,2-0492
3044,5-2059
3045,4-0586
3046,2-2392
3047,6-7732
3048,3-5951
3049,6-0586
3050,1-4519
3051,2-8671
3052,4-5237
3053,7-0426
3054,2-5892
3055,2-0536
3056,6-3029
3057,7-7657
3058,4-8426
3059,3-5686
3060,6-7997
3061,1-8650
3062,5-5200
3063,4-3965
3064,5-5539
3065,7-0967
3066,7-4901
3067,1-1424
3068,8-8017
3069,7-3420
3070,2-4983
3071,8-9361
3072,1-2306
3073,1-4103
3074,1-6041
3075,6-6895
3076,1-1264
3077,6-6063
3078,1-1105
3079,8-1310
3080,3-5270
3081,7-0464
3082,5-5156
3083,7-1217
3084,3-2266
3085,3-1623
3086,7-3085
3087,5-0193
3088,2-6329
3089,6-4549
3090,8-3869
3091,4-9255
3092,3-0042
3093,3-7431
3094,4-6174
3095,3-1502
3096,1-3852
3097,4-4129
3098,7-9455
3099,4-3728
3100,3-5845
3101,5-3536
3102,1-3480
3103,3-1426
3104,8-8998
3105,6-0135
3106,7-1275
3107,4-0606
3108,1-4669
3109,8-4355
3110,1-2212
3111,3-8383
3112,2-5820
3113,4-7055
3114,2-3304
3115,3-7227
3116,4-3801
3117,5-1918
3118,2-1681
3119,4-0542
3120,4-8216
3121,5-9928
3122,6-7007
3123,7-9733
3124,5-6141
3125,8-9138
3126,7-4221
3127,7-5258
3128,8-8209
3129,5-0347
3130,7-2618
3131,8-4897
3132,4-7313
3133,3-9670
3134,6-7196
3135,7-2610
3136,5-9807
3137,8-2221
3138,5-1699
3139,7-6848
3140,6-2686
3141,2-8255
3142,1-7420
3143,5-3602
3144,2-1418
3145,2-9691
3146,4-8992
3147,8-7536
3148,2-8582
3149,7-9138
3150,5-9829
3151,1-5533
3152,8-6724
3153,3-1434
3154,6-5987
3155,6-3855
3156,4-4269
3157,1-7522
3158,2-0295
3159,1-7639
3160,5-7817
3161,1-6349
3162,5-0898
3163,7-3943
3164,3-5530
3165,8-1655
3166,1-3812
3167,1-1813
3168,7-5213
3169,6-6130
3170,8-1703
3171,5-8368
3172,6-1432
3173,8-4222
3174,3-6863
3175,1-8105
3176,2-3329
3177,1-4396
3178,6-1099
3179,1-9305
3180,5-0842
3181,3-8973
3182,5-7023
3183,1-3227
3184,8-9264
3185,1-9366
3186,8-0038
3187,1-7338
3188,6-9729
3189,2-4543
3190,2-3293
3191,4-8467
3192,1-4193
3193,5-3465
3194,3-2090
3195,5-6711
3196,2-7059
3197,1-0762
3198,1-5143
3199,8-2257
3200,4-3566
3201,1-5310
3202,6-1272
3203,1-1573
3204,8-3083
3205,5-4341
3206,2-4734
3207,6-7517
3208,3-0151
3209,6-4955
3210,5-3894
3211,1-8755
3212,8-4955
3213,6-5690
3214,1-8404
3215,6-0588
3216,4-9195
3217,8-8813
3218,6-7430
3219,4-2514
3220,5-2007
3221,3-6195
3222,8-3643
3223,4-6142
3224,4-0817
3225,5-8772
3226,1-2722
3227,4-9471
3228,7-5804
3229,2-5224
3230,7-8474
3231,3-2898
3232,7-6470
3233,6-7001
3234,6-2053
3235,2-8615
3236,3-6083
3237,3-4701
3238,7-4516
3239,1-9049
3240,5-0651
3241,7-0963
3242,7-9935
3243,3-2067
3244,8-3136
3245,2-6757
3246,3-7813
3247,7-9584
3248,6-2495
3249,7-6346
3250,6-6802
3251,8-5174
3252,5-7226
3253,7-0689
3254,8-8118
3255,7-7833
3256,2-0621
3257,3-6253
3258,5-1943
3259,8-4144
3260,2-1347
3261,7-0350
3262,8-2442
3263,6-0323
3264,8-2713
3265,5-4783
3266,8-3628
3267,7-9700
3268,5-8088
3269,6-3808
3270,6-1104
3271,3-8506
3272,5-2306
3273,1-8825
3274,8-4568
3275,4-1222
3276,8-6864
3277,8-9582
3278,3-8604
3279,8-1619
3280,6-8307
3281,5-8718
3282,7-1137
3283,3-0774
3284,6-4323
3285,7-3268
3286,8-5741
3287,7-7726
3288,3-0940
3289,4-9129
3290,7-8355
3291,2-1760
3292,2-0549
3293,3-6246
3294,7-5420
3295,5-6563
3296,8-1453
3297,2-8463
3298,4-3807
3299,3-5185
3300,4-9215
3301,1-5379
3302,1-6126
3303,2-5192
3304,6-2463
3305,4-0824
3306,2-0109
3307,8-9545
3308,5-1307
3309,5-4564
3310,1-5169
3311,3-7646
3312,5-8841
3313,3-1100
3314,7-3483
3315,5-0262
3316,1-6426
3317,4-0021
3318,5-5693
3319,3-4440
3320,7-4711
3321,1-1768
3322,6-6539
3323,5-3236
3324,4-5431
3325,4-6751
3326,2-3760
3327,4-7125
3328,5-1667
3329,2-7351
3330,5-3984
3331,2-8864
3332,1-5678
3333,4-7074
3334,5-3670
3335,2-8643
3336,3-5283
3337,3-9381
3338,2-7343
3339,6-4718
3340,1-3567
3341,5-8430
3342,4-4004
3343,4-5247
3344,4-3228
3345,4-2259
3346,8-5168
3347,4-2918
3348,6-2452
3349,8-5352
3350,1-3814
3351,5-7265
3352,2-5086
3353,2-6112
3354,4-7472
3355,3-7972
3356,4-7304
3357,4-2379
3358,7-5122
3359,6-6328
3360,6-6229
3361,5-4575
3362,8-6042
3363,4-5345
3364,8-2453
3365,8-5231
3366,8-7463
3367,1-5360
3368,7-8698
3369,7-2666
3370,2-9846
3371,1-2901
3372,4-2029
3373,8-3792
3374,7-4208
3375,5-1312
3376,3-1438
3377,1-8099
3378,1-4019
3379,4-7325
3380,3-5972
3381,8-3963
3382,3-8025
3383,7-3113
3384,2-5048
3385,3-6141
3386,4-4519
3387,4-8542
3388,1-0092
3389,5-0878
3390,7-2128
3391,4-4917
3392,7-9683
3393,2-8366
3394,1-0957
3395,7-2142
3396,3-9802
3397,5-2811
3398,1-6977
3399,5-4309
3400,2-2275
3401,5-2944
3402,7-1584
3403,1-6818
3404,5-2592
3405,1-4812
3406,3-6876
3407,6-8286
3408,6-5509
3409,5-4512
3410,5-5865
3411,3-8749
3412,6-1818
3413,3-6947
3414,3-0097
3415,4-3538
3416,2-4804
3417,5-6268
3418,1-9970
3419,7-1103
3420,1-6081
3421,8-6586
3422,8-8085
3423,5-6776
3424,6-1864
3425,5-4262
3426,7-3917
3427,8-3661
3428,2-0583
3429,1-5197
3430,6-5928
3431,7-2747
3432,3-4526
3433,5-8412
3434,4-9799
3435,1-6828
3436,4-8804
3437,2-6311
3438,1-3408
3439,7-0655
3440,6-5369
3441,8-0046
3442,2-4560
3443,1-9668
3444,8-2079
3445,6-4397
3446,1-8488
3447,1-5171
3448,2-9282
3449,5-0129
3450,6-1180
3451,3-9965
3452,6-3395
3453,7-7901
3454,2-0819
3455,4-5728
3456,7-3560
3457,7-2130
3458,4-7939
3459,1-4041
3460,3-3936
3461,8-0132
3462,8-6874
3463,1-8977
3464,2-8146
3465,4-0994
3466,5-3430
3467,3-2543
3468,6-6516
3469,7-5688
3470,5-6061
3471,6-4006
3472,5-0765
3473,5-1957
3474,5-8529
3475,5-5701
3476,7-8458
3477,8-9690
3478,6-2431
3479,3-4432
3480,2-3249
3481,1-3693
3482,4-8030
3483,5-0979
3484,5-9346
3485,3-3667
3486,4-2930
3487,3-7877
3488,3-1121
3489,5-2583
3490,2-7355
3491,7-9418
3492,2-1480
3493,1-8506
3494,1-0860
3495,3-8731
3496,1-8922
3497,2-3407
3498,6-5571
3499,2-4221
3500,7-1697
3501,6-5726
3502,6-6262
3503,7-6987
3504,2-5907
3505,3-5390
3506,4-9564
3507,8-6137
3508,8-9322
3509,1-5424
3510,1-8133
3511,3-5265
3512,5-3608
3513,6-2983
3514,8-9568
3515,1-8023
3516,5-1484
3517,5-2953
3518,2-5526
3519,5-2228
3520,5-0980
3521,1-1451
3522,2-8967
3523,1-9552
3524,8-2491
3525,8-0802
3526,8-0615
3527,2-4393
3528,2-7866
3529,8-4796
3530,3-7155
3531,7-9091
3532,4-5224
3533,6-0790
3534,6-6592
3535,8-7751
3536,6-4061
3537,3-0941
3538,4-4916
3539,4-0538
3540,3-8430
3541,6-3592
3542,1-4109
3543,4-8122
3544,7-8274
3545,5-1986
3546,5-5912
3547,4-8591
3548,4-0558
3549,8-0542
3550,7-2800
3551,4-5222
3552,3-9669
3553,2-1445
3554,8-5683
3555,8-8753
3556,1-3458
3557,6-8873
3558,5-6219
3559,8-5362
3560,1-6230
3561,1-2858
3562,8-5789
3563,8-9903
3564,5-6031
3565,7-6595
3566,7-4239
3567,2-4837
3568,1-6970
3569,7-9642
3570,5-6842
3571,2-6568
3572,6-4317
3573,1-9330
3574,7-1793
3575,6-5161
3576,5-2699
3577,7-0636
3578,4-6143
3579,4-0939
3580,7-6877
3581,4-6812
3582,8-1473
3583,6-6118
3584,2-2772
3585,4-9683
3586,7-9922
3587,7-0142
3588,7-4136
3589,3-4409
3590,3-1487
3591,8-1165
3592,3-5526
3593,1-1730
3594,6-1595
3595,1-9737
3596,1-8585
3597,2-6589
3598,6-8559
3599,6-5010
3600,7-9178
3601,1-2525
3602,2-4363
3603,7-3141
3604,6-1090
3605,7-4883
3606,7-2158
3607,6-8059
3608,8-9955
3609,6-9774
3610,4-0059
3611,4-3336
3612,1-9258
3613,7-4699
3614,8-6060
3615,7-2465
3616,7-0704
3617,5-1394
3618,7-5563
3619,3-7257
3620,2-3484
3621,4-1749
3622,1-1964
