,lead
1874,7-2826
1875,7-0000
1876,1-0476
1877,8-2049
1878,8-8792
1879,8-7470
1880,5-5996
1881,5-0117
1882,4-3898
1883,2-9362
1884,8-4629
1885,6-3181
1886,4-4696
1887,7-1145
1888,5-7697
1889,3-0533
1890,4-7498
1891,7-7509
1892,4-3060
1893,6-0211
1894,5-1866
1895,4-3685
1896,4-8173
1897,1-9708
1898,8-7347
1899,8-4234
1900,7-3313
1901,1-6710
1902,8-0332
1903,8-9243
1904,2-4990
1905,8-2884
1906,8-8541
1907,7-2372
1908,4-9217
1909,5-0057
1910,1-4878
1911,4-5158
1912,4-1967
1913,1-7314
1914,4-1494
1915,7-1853
1916,5-5496
1917,3-2171
1918,1-4324
1919,3-2270
1920,1-9755
1921,7-6046
1922,7-5091
1923,1-3224
1924,6-7729
1925,7-5064
1926,3-2772
1927,6-4277
1928,1-2805
1929,5-6163
1930,3-2952
1931,8-2052
1932,8-2778
1933,1-9170
1934,5-8652
1935,8-4675
1936,8-3938
1937,5-0385
1938,5-8442
1939,5-8597
1940,7-5052
1941,7-7385
1942,4-5465
1943,3-3758
1944,1-5532
1945,8-6878
1946,8-6570
1947,6-7612
1948,8-5196
1949,5-3962
1950,6-0651
1951,1-7572
1952,7-8549
1953,2-2985
1954,6-8651
1955,7-3666
1956,6-2302
1957,5-1983
1958,6-3206
1959,7-3209
1960,1-7391
1961,8-1412
1962,7-0485
1963,3-0261
1964,5-4303
1965,3-4012
1966,5-3635
1967,3-5223
1968,7-1080
1969,6-5676
1970,1-5924
1971,6-5202
1972,3-3418
1973,5-5927
1974,2-9458
1975,7-2210
1976,3-3015
1977,4-6962
1978,2-6169
1979,2-9364
1980,3-6528
1981,1-6897
1982,7-4367
1983,2-0688
1984,4-8975
1985,6-5817
1986,7-1003
1987,4-0971
1988,3-9702
1989,4-6061
1990,3-8653
1991,7-2789
1992,7-4206
1993,7-0573
1994,5-3818
1995,2-2087
1996,2-6854
1997,6-1622
1998,7-5630
1999,8-7388
2000,2-6179
2001,7-8090
2002,1-2293
2003,6-0987
2004,6-8977
2005,3-5065
2006,8-2307
2007,1-6711
2008,8-6944
2009,4-0953
2010,1-4927
2011,1-9902
2012,7-1117
2013,4-0741
2014,2-3768
2015,5-2143
2016,1-3986
2017,4-4771
2018,2-4860
2019,7-6229
2020,5-6421
2021,5-5030
2022,3-0635
2023,1-9517
2024,3-0946
2025,8-4481
2026,1-5540
2027,7-1178
2028,6-0944
2029,8-1835
2030,4-3456
2031,2-5849
2032,8-6026
2033,3-4448
2034,3-2087
2035,6-2422
2036,7-9750
2037,8-6613
2038,5-2182
2039,2-9247
2040,6-6769
2041,8-2274
2042,4-5799
2043,5-7699
2044,2-1270
2045,5-8526
2046,1-2734
2047,3-7731
2048,3-5778
2049,7-4229
2050,5-2868
2051,3-6569
2052,8-2725
2053,1-5219
2054,4-3475
2055,6-8419
2056,6-0379
2057,3-6123
2058,3-5183
2059,7-9225
2060,6-3090
2061,7-2424
2062,8-3722
2063,6-5940
2064,4-9354
2065,4-7494
2066,6-9671
2067,3-3375
2068,8-6756
2069,2-9819
2070,7-9256
2071,3-9040
2072,1-7470
2073,4-1172
2074,4-7478
2075,1-7830
2076,7-6233
2077,7-3162
2078,8-9503
2079,6-2292
2080,3-2446
2081,5-6199
2082,6-3204
2083,6-2380
2084,8-9358
2085,4-8783
2086,6-3381
2087,1-4119
2088,1-9934
2089,7-1722
2090,7-3098
2091,8-4360
2092,6-2257
2093,3-1040
2094,7-6919
2095,2-5991
2096,5-4551
2097,3-4790
2098,2-5291
2099,8-3673
2100,1-7778
2101,7-3862
2102,6-7897
2103,1-9981
2104,7-4487
2105,2-7553
2106,7-1086
2107,5-3142
2108,7-7936
2109,1-6107
2110,4-2369
2111,6-7842
2112,4-9894
2113,7-9611
2114,8-2911
2115,6-4000
2116,3-2415
2117,3-3777
2118,5-2166
2119,5-8430
2120,7-7608
2121,2-0944
2122,4-5087
2123,1-2684
2124,2-0099
2125,3-8175
2126,1-9776
2127,1-3334
2128,2-5652
2129,7-6574
2130,5-8907
2131,4-4282
2132,8-7242
2133,6-2609
2134,5-2306
2135,7-1651
2136,5-4740
2137,8-0105
2138,3-7203
2139,6-5471
2140,6-1442
2141,7-7373
2142,7-6548
2143,4-0766
2144,1-4874
2145,3-8177
2146,3-6803
2147,8-3050
2148,2-3168
2149,6-0265
2150,3-5930
2151,4-3058
2152,7-7286
2153,5-5710
2154,1-6757
2155,5-6781
2156,1-6256
2157,6-8902
2158,7-4347
2159,3-8161
2160,6-7063
2161,2-7199
2162,8-0247
2163,8-8741
2164,3-1469
2165,7-5985
2166,1-0511
2167,6-3889
2168,6-3831
2169,5-1207
2170,7-0715
2171,4-6691
2172,2-7560
2173,8-0046
2174,4-0287
2175,7-8801
2176,8-9771
2177,7-8500
2178,6-7039
2179,7-8655
2180,3-2713
2181,2-9779
2182,1-4380
2183,1-5032
2184,3-1489
2185,2-1645
2186,8-4407
2187,7-9048
2188,2-3544
2189,1-2300
2190,3-9103
2191,1-2914
2192,8-5640
2193,8-0428
2194,3-6425
2195,5-3597
2196,5-0760
2197,4-8884
2198,2-1077
2199,5-1017
2200,7-0760
2201,6-6152
2202,7-8288
2203,5-5301
2204,8-3780
2205,3-1400
2206,2-4461
2207,6-1702
2208,6-9552
2209,6-8739
2210,5-7035
2211,1-0365
2212,8-0206
2213,1-0504
2214,6-2135
2215,8-6059
2216,8-3324
2217,6-6402
2218,1-8623
2219,1-0302
2220,8-6966
2221,1-7653
2222,3-6721
2223,1-7170
2224,7-9970
2225,8-5511
2226,2-2588
2227,5-4130
2228,7-5424
2229,5-0125
2230,1-7618
2231,8-6955
2232,2-5653
2233,5-8980
2234,2-2961
2235,6-4131
2236,1-6852
2237,6-4944
2238,6-0414
2239,1-4694
2240,8-3168
2241,6-4767
2242,5-6566
2243,1-8081
2244,6-3644
2245,1-9370
2246,3-8126
2247,8-2492
2248,3-1722
2249,7-0325
2250,1-8675
2251,6-7185
2252,8-9807
2253,1-6338
2254,3-0358
2255,7-8319
2256,5-8444
2257,5-8768
2258,6-4536
2259,5-8121
2260,3-3006
2261,3-5958
2262,8-3124
2263,4-4454
2264,5-1764
2265,7-4253
2266,6-0119
2267,8-9088
2268,8-7300
2269,1-0973
2270,1-5353
2271,3-7157
2272,6-0348
2273,7-9063
2274,4-2439
2275,1-6176
2276,3-7349
2277,6-6435
2278,7-5291
2279,4-4462
2280,6-1465
2281,3-6846
2282,1-3263
2283,7-7944
2284,3-3962
2285,8-3865
2286,3-1370
2287,1-2432
2288,2-2387
2289,4-7475
2290,4-2345
2291,5-9790
2292,1-2441
2293,5-4539
2294,5-6028
2295,7-2367
2296,6-8428
2297,2-5241
2298,4-1856
2299,1-5606
2300,5-1564
2301,3-0680
2302,8-7913
2303,4-8094
2304,6-0143
2305,7-9289
2306,1-4859
2307,4-8157
2308,1-4682
2309,1-6487
2310,7-0922
2311,2-3158
2312,7-2892
2313,1-3800
2314,4-3743
2315,3-6776
2316,3-9477
2317,5-0598
2318,1-5334
2319,8-3020
2320,4-0667
2321,7-6296
2322,3-3555
2323,3-6331
2324,5-1443
2325,5-8370
2326,3-2067
2327,8-4367
2328,1-5712
2329,2-9546
2330,2-4776
2331,3-7442
2332,3-7900
2333,3-4462
2334,2-2967
2335,3-7346
2336,7-4207
2337,1-4374
2338,3-6882
2339,4-7698
2340,5-0188
2341,6-8057
2342,6-1847
2343,5-9967
2344,7-4002
2345,4-1888
2346,5-5858
2347,1-8152
2348,5-3848
2349,4-1868
2350,1-6684
2351,1-1484
2352,7-2054
2353,8-7097
2354,7-6159
2355,2-6900
2356,3-3472
2357,1-0183
2358,4-8271
2359,4-8072
2360,3-5412
2361,1-3153
2362,6-5650
2363,8-9275
2364,7-2214
2365,6-9777
2366,7-4526
2367,8-8155
2368,8-9449
2369,4-6489
2370,3-9417
2371,5-6518
2372,7-9541
2373,6-7829
2374,4-3496
2375,1-8358
2376,1-7909
2377,2-8360
2378,1-9164
2379,3-3713
2380,7-0090
2381,7-1498
2382,3-5585
2383,7-2025
2384,3-1302
2385,1-2195
2386,7-2471
2387,8-8015
2388,4-6246
2389,1-7737
2390,5-3997
2391,1-8926
2392,4-6390
2393,8-7863
2394,3-6674
2395,5-1417
2396,4-0027
2397,6-7430
2398,7-1392
2399,8-1074
2400,7-9369
2401,8-6976
2402,8-7180
2403,3-7672
2404,6-2707
2405,7-2965
2406,6-4409
2407,8-5682
2408,1-2997
2409,4-8587
2410,1-4126
2411,5-6712
2412,6-9341
2413,1-7132
2414,1-5408
2415,3-4330
2416,5-4545
2417,1-3788
2418,3-2909
2419,8-0230
2420,3-5261
2421,7-0774
2422,2-9672
2423,8-4820
2424,7-9060
2425,2-3300
2426,5-0765
2427,1-7811
2428,1-9969
2429,4-4446
2430,1-8106
2431,6-6149
2432,5-3175
2433,6-5606
2434,3-8193
2435,3-8433
2436,1-9721
2437,6-6802
2438,1-2959
2439,1-9657
2440,6-7592
2441,6-4987
2442,1-1417
2443,3-9412
2444,3-9076
2445,4-2895
2446,5-5210
2447,8-1667
2448,2-9253
2449,7-6811
2450,8-1774
2451,5-2672
2452,5-4342
2453,1-6963
2454,8-4299
2455,8-9223
2456,5-4419
2457,2-4066
2458,7-6066
2459,3-8628
2460,3-8786
2461,7-2546
2462,5-2952
2463,5-8823
2464,6-9852
2465,2-0740
2466,6-3156
2467,7-7657
2468,4-7978
2469,7-3351
2470,2-2742
2471,5-4572
2472,5-5455
2473,3-0319
2474,8-9864
2475,6-6155
2476,6-3470
2477,6-2858
2478,3-6614
2479,3-4791
2480,1-4493
2481,5-3573
2482,8-9068
2483,1-1802
2484,6-6107
2485,6-1546
2486,6-3620
2487,3-7409
2488,3-4888
2489,6-7717
2490,6-5828
2491,1-0248
2492,8-9966
2493,4-5969
2494,8-6502
2495,3-2285
2496,2-9091
2497,4-7283
2498,6-1275
2499,7-0824
2500,3-9419
2501,3-5993
2502,3-8423
2503,7-1788
2504,8-8495
2505,7-4672
2506,2-7869
2507,1-7126
2508,1-7596
2509,7-6955
2510,8-5819
2511,2-5358
2512,1-4914
2513,6-8482
2514,2-4196
2515,1-9199
2516,5-0667
2517,8-2382
2518,4-8093
2519,7-2147
2520,6-4389
2521,5-0320
2522,7-3198
2523,1-5026
2524,8-8184
2525,5-5831
2526,5-9783
2527,1-1437
2528,6-1609
2529,8-5854
2530,8-8368
2531,3-6016
2532,2-6140
2533,2-1055
2534,8-5167
2535,8-2897
2536,7-7332
2537,1-3229
2538,4-3444
2539,8-4250
2540,3-1491
2541,1-6378
2542,8-2944
2543,2-2394
2544,3-0339
2545,1-5154
2546,3-7658
2547,4-8141
2548,2-7841
2549,4-0036
2550,8-2816
2551,6-4255
2552,3-2161
2553,3-1770
2554,8-8034
2555,5-4804
2556,7-0507
2557,5-5828
2558,1-1402
2559,6-7653
2560,4-9745
2561,1-9898
2562,8-2801
2563,7-3268
2564,5-5991
2565,5-7339
2566,7-5552
2567,7-3806
2568,8-0449
2569,8-6309
2570,2-4681
2571,1-1989
2572,7-5232
2573,6-4530
2574,5-0490
2575,7-0643
2576,2-6054
2577,1-6917
2578,4-2340
2579,6-6386
2580,8-9984
2581,2-6550
2582,3-9804
2583,1-5597
2584,7-4267
2585,5-6987
2586,2-9254
2587,1-2561
2588,2-6065
2589,7-5495
2590,6-9360
2591,4-5386
2592,7-6186
2593,5-3483
2594,2-7650
2595,5-6856
2596,3-8104
2597,1-3594
2598,3-1865
2599,8-5790
2600,7-1263
2601,7-2944
2602,5-7872
2603,7-0168
2604,8-9061
2605,7-1155
2606,5-5337
2607,8-0936
2608,3-0950
2609,5-9362
2610,8-0203
2611,8-5384
2612,5-9874
2613,5-3762
2614,2-2769
2615,7-8410
2616,5-2254
2617,3-1883
2618,7-1810
2619,7-4148
2620,3-4151
2621,7-0925
2622,8-4420
2623,1-9382
2624,2-2458
2625,7-3600
2626,3-3239
2627,8-3763
2628,1-8701
2629,5-9532
2630,4-8600
2631,7-9203
2632,8-2550
2633,7-8080
2634,6-5883
2635,5-3330
2636,7-5338
2637,8-9102
2638,3-6635
2639,6-0150
2640,1-2523
2641,7-3810
2642,7-5115
2643,7-3324
2644,6-0220
2645,7-6896
2646,2-0886
2647,5-1126
2648,6-1558
2649,2-2360
2650,5-2428
2651,6-9532
2652,6-5737
2653,7-9591
2654,3-3562
2655,7-9907
2656,6-4218
2657,5-7221
2658,6-6251
2659,6-9086
2660,8-0228
2661,3-6760
2662,7-4919
2663,1-6562
2664,5-0430
2665,6-6770
2666,1-1356
2667,6-0187
2668,5-3219
2669,7-7785
2670,7-5349
2671,7-7238
2672,7-6180
2673,4-1244
2674,4-4048
2675,4-7444
2676,1-2302
2677,4-3175
2678,6-4488
2679,8-0910
2680,6-0710
2681,5-4494
2682,1-8400
2683,5-4249
2684,5-0870
2685,5-3711
2686,3-2821
2687,1-9353
2688,4-4867
2689,8-1335
2690,3-2047
2691,8-7945
2692,6-6299
2693,2-2579
2694,4-6959
2695,6-3241
2696,2-0249
2697,8-6516
2698,2-9235
2699,8-4590
2700,8-1084
2701,4-1149
2702,7-6842
2703,4-6771
2704,7-0328
2705,6-1472
2706,6-4552
2707,3-5557
2708,6-5001
2709,2-4144
2710,4-5689
2711,5-5790
2712,7-8403
2713,5-0450
2714,2-2740
2715,4-3153
2716,8-4470
2717,4-8260
2718,7-4039
2719,6-5046
2720,4-5448
2721,1-7066
2722,5-3409
2723,6-6531
2724,7-5110
2725,5-5409
2726,1-5465
2727,2-4357
2728,5-5573
2729,6-8323
2730,6-7305
2731,5-7155
2732,7-4828
2733,1-1149
2734,6-7635
2735,7-4728
2736,7-8003
2737,4-3668
2738,5-6115
2739,7-1676
2740,2-4897
2741,1-2218
2742,1-5335
2743,2-9425
2744,7-2108
2745,7-9371
2746,1-2864
2747,6-2452
2748,1-6621
2749,1-1360
2750,2-5659
2751,2-8357
2752,8-6936
2753,4-2489
2754,7-9887
2755,7-7309
2756,3-2876
2757,8-7855
2758,5-6939
2759,6-2622
2760,4-1369
2761,4-3697
2762,7-3577
2763,7-4525
2764,1-2039
2765,2-3874
2766,1-3595
2767,7-4058
2768,3-3788
2769,8-2058
2770,8-1211
2771,4-5899
2772,8-7890
2773,7-8094
2774,3-1607
2775,5-3619
2776,1-0809
2777,7-3690
2778,6-8477
2779,3-7946
2780,6-6983
2781,3-6793
2782,2-9199
2783,1-6891
2784,1-6874
2785,8-8909
2786,7-0370
2787,8-5608
2788,6-7371
2789,5-5164
2790,4-1970
2791,1-8066
2792,5-5717
2793,6-3865
2794,6-2408
2795,6-7547
2796,3-5632
2797,8-3290
2798,1-4209
2799,1-2388
2800,1-9284
2801,4-7100
2802,3-1061
2803,4-6663
2804,8-9860
2805,6-7786
2806,5-9244
2807,1-4508
2808,8-7113
2809,1-3703
2810,4-1388
2811,8-7607
2812,1-6083
2813,1-3733
2814,5-5155
2815,2-4971
2816,6-9798
2817,7-0888
2818,6-2887
2819,8-5701
2820,6-2695
2821,3-4318
2822,4-6166
2823,7-3438
2824,2-0561
2825,7-8111
2826,8-8517
2827,3-1646
2828,6-4273
2829,6-9246
2830,6-4783
2831,1-4534
2832,6-0980
2833,2-3348
2834,8-9404
2835,3-5041
2836,5-1171
2837,3-5763
2838,4-3154
2839,4-6891
2840,2-4566
2841,7-4493
2842,7-7581
2843,6-5406
2844,1-1213
2845,2-7182
2846,5-6550
2847,4-3293
2848,2-6543
2849,1-0579
2850,6-2081
2851,1-0545
2852,7-5384
2853,4-5590
2854,5-5276
2855,6-4161
2856,8-3977
2857,5-6849
2858,3-6579
2859,2-2141
2860,2-1490
2861,1-5501
2862,3-3748
2863,7-5936
2864,3-9991
2865,4-3693
2866,2-5663
2867,2-1660
2868,1-3568
2869,4-9973
2870,1-3927
2871,2-5140
2872,3-1359
2873,3-4591
2874,1-4091
2875,2-3675
2876,6-3590
2877,6-1508
2878,3-0484
2879,8-7336
2880,4-2755
2881,7-5072
2882,8-9853
2883,5-9995
2884,6-9463
2885,8-0031
2886,7-8448
2887,1-9381
2888,3-8466
2889,8-7633
2890,8-2833
2891,6-8726
2892,8-3071
2893,8-4395
2894,8-9078
2895,2-1996
2896,4-0577
2897,6-4025
2898,2-7562
2899,8-6235
2900,3-7921
2901,6-6204
2902,2-7575
2903,7-0068
2904,7-8894
2905,4-3800
2906,7-4232
2907,2-2076
2908,3-5742
2909,5-2185
2910,2-7647
2911,8-1787
2912,3-6238
2913,5-1274
2914,3-8247
2915,8-5707
2916,1-3856
2917,3-8781
2918,5-2208
2919,5-4762
2920,3-1800
2921,8-9645
2922,6-3922
2923,1-1129
2924,3-0270
2925,5-5255
2926,8-1329
2927,6-4002
2928,6-9639
2929,8-7785
2930,2-5880
2931,7-5107
2932,1-0353
2933,7-3919
2934,3-5477
2935,8-9551
2936,1-5120
2937,7-1879
2938,7-4714
2939,4-5941
2940,4-2398
2941,1-0855
2942,5-8021
2943,2-4987
2944,7-8532
2945,5-9912
2946,2-6989
2947,8-0587
2948,3-4644
2949,6-4555
2950,5-7092
2951,5-4228
2952,6-0260
2953,1-8662
2954,6-3926
2955,3-0308
2956,4-6996
2957,8-0225
2958,3-1919
2959,2-5360
2960,3-7595
2961,8-3473
2962,1-1794
2963,7-2783
2964,6-1296
2965,3-8948
2966,2-3449
2967,7-6843
2968,6-6308
2969,3-5521
2970,7-7218
2971,2-3577
2972,1-0600
2973,1-9663
2974,8-8257
2975,3-7839
2976,5-9465
2977,4-8999
2978,3-0591
2979,3-5536
2980,7-7279
2981,4-5760
2982,3-9271
2983,7-7522
2984,5-5875
2985,2-7276
2986,3-6969
2987,2-7900
2988,4-8096
2989,3-3729
2990,7-0640
2991,7-3619
2992,1-0730
2993,7-4486
2994,4-5544
2995,8-9160
2996,3-5363
2997,8-9631
2998,5-2840
2999,6-4761
3000,5-3447
3001,1-4026
3002,6-4136
3003,2-5377
3004,7-2885
3005,7-5534
3006,3-6063
3007,1-8581
3008,6-6245
3009,6-4363
3010,1-2242
3011,4-1048
3012,8-3640
3013,6-8631
3014,1-4430
3015,1-2669
3016,8-5555
3017,2-0246
3018,4-5890
3019,1-4351
3020,1-3645
3021,6-9110
3022,3-3387
3023,1-5974
3024,8-8677
3025,7-3327
3026,8-8324
3027,3-4729
3028,5-8496
3029,4-9802
3030,6-8805
3031,1-8012
3032,1-9270
3033,8-2757
3034,4-2661
3035,2-8725
3036,1-5424
3037,2-6851
3038,1-5075
3039,3-7633
3040,6-7481
3041,8-8811
3042,2-2348
3043,2-5300
3044,8-1980
3045,8-1981
3046,6-2724
3047,3-3766
3048,1-7644
3049,8-7307
3050,1-2276
3051,5-3931
3052,2-8981
3053,1-1146
3054,1-5137
3055,1-8264
3056,8-3749
3057,7-1162
3058,1-5965
3059,3-8556
3060,4-8112
3061,5-2984
3062,6-3091
3063,6-1688
3064,1-8404
3065,3-1771
3066,5-5740
3067,2-7972
3068,5-8239
3069,4-9463
3070,1-7322
3071,3-1033
3072,3-5190
3073,5-7581
3074,7-9207
3075,1-4158
3076,7-6869
3077,5-6580
3078,1-9844
3079,7-2044
3080,4-9222
3081,4-2393
3082,3-6287
3083,6-9087
3084,7-0858
3085,8-8625
3086,5-2040
3087,7-3938
3088,7-1293
3089,1-8096
3090,2-8395
3091,7-2907
3092,7-5650
3093,2-8978
3094,2-0845
3095,8-7413
3096,1-6656
3097,6-5486
3098,4-0371
3099,8-4529
3100,1-6553
3101,4-6769
3102,5-5298
3103,7-2375
3104,1-6612
3105,2-5190
3106,6-1867
3107,4-5167
3108,7-9723
3109,1-8588
3110,2-3283
3111,8-0618
3112,8-9009
3113,2-1500
3114,1-1976
3115,1-1118
3116,4-7496
3117,6-3331
3118,7-9462
3119,4-9765
3120,5-3173
3121,7-9640
3122,3-3080
3123,7-5944
3124,3-7957
3125,4-8547
3126,8-0982
3127,3-4977
3128,4-7453
3129,8-9509
3130,1-6864
3131,4-6144
3132,6-7935
3133,1-8729
3134,5-4787
3135,7-3178
3136,5-7491
3137,1-0643
3138,7-9138
3139,4-9889
3140,6-4891
3141,1-9405
3142,7-7131
3143,6-9568
3144,4-2793
3145,4-7796
3146,8-5467
3147,4-6558
3148,4-3057
3149,1-3691
3150,6-3537
3151,8-4604
3152,3-9224
3153,1-2207
3154,7-3341
3155,3-6443
3156,7-5634
3157,5-1750
3158,8-4948
3159,2-9574
3160,7-3418
3161,8-1952
3162,6-5338
3163,7-6037
3164,8-6745
3165,5-3585
3166,5-5194
3167,3-5812
3168,7-1918
3169,3-9558
3170,3-8633
3171,8-8116
3172,5-9973
3173,4-4467
3174,6-5881
3175,4-4291
3176,5-8091
3177,6-3279
3178,5-5798
3179,2-3857
3180,6-1344
3181,2-0791
3182,3-7251
3183,6-9465
3184,6-1860
3185,1-7748
3186,3-6134
3187,1-0070
3188,6-1539
3189,8-2727
3190,1-1350
3191,6-1209
3192,6-2022
3193,1-5929
3194,4-7988
3195,6-1356
3196,2-9092
3197,6-0438
3198,6-9393
3199,5-1852
3200,7-0046
3201,4-3163
3202,3-3093
3203,1-8977
3204,3-4124
3205,6-1504
3206,7-5600
3207,2-5764
3208,7-1806
3209,3-2420
3210,8-3104
3211,8-1000
3212,7-3183
3213,8-8827
3214,8-0461
3215,2-2396
3216,3-5575
3217,2-9663
3218,4-9155
3219,3-6315
3220,6-0671
3221,6-5702
3222,6-9224
3223,6-3368
3224,8-8461
3225,8-2260
3226,7-5945
3227,8-2869
3228,7-0026
3229,8-3671
3230,7-9482
3231,1-3094
3232,8-1949
3233,7-1672
3234,7-7698
3235,5-9954
3236,8-2402
3237,8-0038
3238,4-6944
3239,7-6399
3240,8-9739
3241,3-5798
3242,5-6702
3243,3-2949
3244,1-6896
3245,4-6512
3246,6-2006
3247,3-7093
3248,8-6032
3249,2-7454
3250,3-9620
3251,5-2918
3252,1-9304
3253,8-6874
3254,8-2787
3255,8-9134
3256,5-6796
3257,5-1501
3258,7-3802
3259,3-4579
3260,1-6396
3261,5-9917
3262,4-5858
3263,4-2655
3264,7-3317
3265,6-4815
3266,5-1825
3267,4-7293
3268,1-2304
3269,7-5700
3270,1-0039
3271,6-6011
3272,3-4851
3273,6-1575
3274,2-1890
3275,8-0387
3276,8-6030
3277,3-2956
3278,8-2663
3279,8-8727
3280,5-9489
3281,2-8499
3282,1-5954
3283,6-8602
3284,6-5259
3285,7-6416
3286,5-0174
3287,6-6990
3288,1-3429
3289,7-6878
3290,1-7569
3291,1-8927
3292,6-2360
3293,3-7803
3294,6-4553
3295,8-9570
3296,5-6865
3297,3-7339
3298,3-9431
3299,2-4783
3300,1-3704
3301,3-7845
3302,4-9123
3303,6-2509
3304,3-9609
3305,7-6992
3306,1-6350
3307,6-3634
3308,8-2916
3309,5-9250
3310,3-2429
3311,3-3571
3312,8-9224
3313,6-5072
3314,8-1025
3315,6-5135
3316,6-9012
3317,6-7194
3318,2-1283
3319,6-9380
3320,6-7294
3321,3-8491
3322,2-1572
3323,3-4182
3324,7-6625
3325,7-2016
3326,8-1183
3327,1-2944
3328,7-1917
3329,5-1281
3330,6-7368
3331,7-9876
3332,8-8476
3333,4-2254
3334,6-4090
3335,4-5285
3336,2-6755
3337,2-0671
3338,4-1480
3339,5-7146
3340,8-2948
3341,8-7069
3342,6-9439
3343,5-8036
3344,5-2023
3345,1-0547
3346,8-9258
3347,5-6423
3348,1-2907
3349,1-0085
3350,3-5983
3351,5-9601
3352,2-2082
3353,1-5881
3354,6-6650
3355,6-0378
3356,4-0445
3357,6-9296
3358,1-8119
3359,5-0790
3360,3-6074
3361,7-7799
3362,7-4808
3363,7-0494
3364,6-4257
3365,7-4467
3366,8-3548
3367,4-4967
3368,6-5408
3369,5-7157
3370,5-8576
3371,6-3097
3372,8-0855
3373,4-2871
3374,3-7994
3375,5-3781
3376,5-0361
3377,3-9592
3378,1-0521
3379,2-8589
3380,7-0771
3381,1-9712
3382,4-3061
3383,7-4968
3384,3-7147
3385,2-4851
3386,3-8729
3387,6-0463
3388,1-4632
3389,1-8920
3390,1-6584
3391,4-8684
3392,7-6104
3393,5-7910
3394,5-2412
3395,1-8372
3396,2-8563
3397,5-7134
3398,6-1736
3399,8-4769
3400,4-8991
3401,3-7583
3402,8-3735
3403,1-3717
3404,7-4695
3405,3-8222
3406,7-0261
3407,1-8794
3408,3-0939
3409,3-9379
3410,1-5354
3411,4-0484
3412,8-0284
3413,7-3683
3414,1-0069
3415,7-2511
3416,4-2240
3417,2-6670
3418,5-2547
3419,6-5769
3420,7-6016
3421,4-7383
3422,3-3416
3423,2-4281
3424,7-8444
3425,4-7047
3426,7-0594
3427,8-1602
3428,5-0954
3429,3-6456
3430,7-0982
3431,2-0088
3432,6-3311
3433,4-8771
3434,4-8278
3435,6-7912
3436,7-0767
3437,4-8992
3438,4-7089
3439,5-4051
3440,6-7327
3441,4-1647
3442,8-9097
3443,3-3826
3444,7-6609
3445,8-0860
3446,5-6431
3447,1-7212
3448,5-3987
3449,8-0266
3450,1-5838
3451,6-8032
3452,1-3979
3453,2-1466
3454,3-1909
3455,4-6454
3456,5-7234
3457,3-3556
3458,5-7723
3459,1-2394
3460,5-9897
3461,8-3528
3462,3-9324
3463,3-7274
3464,3-5377
3465,5-4191
3466,3-8089
3467,2-6895
3468,5-4087
3469,8-2909
3470,1-3774
3471,3-4116
3472,5-7829
3473,5-8258
3474,1-7297
3475,8-8560
3476,7-9100
3477,6-9897
3478,5-6232
3479,3-9766
3480,1-2166
3481,6-7561
3482,3-2177
3483,4-7985
3484,8-8193
3485,6-2963
3486,4-2057
3487,5-5669
3488,2-4385
3489,1-4178
3490,3-4217
3491,7-1414
3492,6-7322
3493,8-8370
3494,6-9563
3495,2-5998
3496,4-5566
3497,2-6662
3498,6-2817
3499,8-9049
3500,2-6974
3501,1-4510
3502,5-9455
3503,4-9761
3504,1-4586
3505,1-9070
3506,7-3903
3507,1-5108
3508,1-2178
3509,8-6092
3510,8-0210
3511,8-3985
3512,7-4809
3513,8-2453
3514,6-7825
3515,1-2047
3516,3-8737
3517,6-5560
3518,1-1457
3519,8-4508
3520,8-2449
3521,4-5867
3522,7-0076
3523,5-2416
3524,6-5930
3525,5-5763
3526,3-3733
3527,3-2578
3528,6-9474
3529,7-5533
3530,1-4687
3531,3-7042
3532,5-5713
3533,5-6975
3534,7-3263
3535,8-9176
3536,1-0165
3537,5-1870
3538,8-3663
3539,3-6309
3540,7-6077
3541,7-5218
3542,3-4971
3543,7-8095
3544,7-4156
3545,5-9352
3546,8-1968
3547,8-1470
3548,1-1385
3549,7-6859
3550,5-1916
3551,7-0039
3552,1-6704
3553,4-6351
3554,7-2295
3555,6-6154
3556,8-1573
3557,7-9921
3558,8-1937
3559,1-6751
3560,6-1172
3561,5-0855
3562,4-3486
3563,3-7866
3564,7-5084
3565,8-7063
3566,7-9237
3567,6-4216
3568,7-0615
3569,8-3526
3570,1-9226
3571,1-3583
3572,6-0998
3573,3-6054
3574,5-3993
3575,6-2068
3576,6-9223
3577,1-0225
3578,8-1513
3579,8-1649
3580,7-9392
3581,8-2682
3582,5-6699
3583,3-6621
3584,8-5285
3585,8-4808
3586,6-0687
3587,7-1996
3588,5-0783
3589,8-7737
3590,5-7781
3591,6-5008
3592,4-8346
3593,3-7571
3594,5-7669
3595,2-0000
3596,1-8628
3597,1-1208
3598,1-3831
3599,5-4065
3600,4-9808
3601,1-8657
3602,8-7843
3603,6-2728
3604,1-8919
3605,4-4769
3606,8-2166
3607,7-5326
3608,2-5654
3609,6-7767
3610,5-8329
3611,8-5209
3612,2-7561
3613,8-8050
3614,8-1901
3615,2-1357
3616,5-1530
3617,4-7590
3618,4-2492
3619,3-6147
3620,5-5463
3621,7-9278
3622,3-1243
