,lead
1874,5-6946
1875,2-0832
1876,5-7165
1877,2-1198
1878,4-4105
1879,6-0741
1880,4-6182
1881,5-0282
1882,7-8471
1883,4-0016
1884,3-0451
1885,8-2287
1886,8-5159
1887,7-5481
1888,4-7468
1889,2-2496
1890,1-4600
1891,4-7670
1892,3-8857
1893,3-0231
1894,4-9381
1895,3-1958
1896,6-6568
1897,8-3346
1898,4-4765
1899,7-6806
1900,1-5003
1901,6-4721
1902,2-9477
1903,5-5697
1904,1-8081
1905,2-8627
1906,6-4032
1907,2-0426
1908,3-0505
1909,3-8077
1910,8-3944
1911,3-6395
1912,6-6972
1913,4-4211
1914,4-4803
1915,8-7748
1916,5-2197
1917,1-3992
1918,1-3663
1919,6-0722
1920,1-5129
1921,5-0467
1922,8-3565
1923,2-0395
1924,3-0436
1925,1-8779
1926,8-7186
1927,6-6499
1928,3-0444
1929,8-8048
1930,3-2323
1931,6-0861
1932,4-7430
1933,6-8659
1934,3-8045
1935,1-7126
1936,5-5050
1937,8-0006
1938,6-7681
1939,6-8016
1940,8-8803
1941,1-9934
1942,4-2095
1943,2-6526
1944,7-7096
1945,3-9669
1946,5-7644
1947,2-7790
1948,6-6751
1949,8-7939
1950,4-9747
1951,8-1667
1952,3-3172
1953,7-2663
1954,7-3149
1955,1-2427
1956,6-1863
1957,6-9128
1958,1-3039
1959,2-8136
1960,1-4768
1961,7-9158
1962,6-1004
1963,2-5855
1964,5-4372
1965,5-6478
1966,7-9500
1967,4-3760
1968,7-6952
1969,1-6047
1970,7-8753
1971,8-9036
1972,2-0177
1973,2-9242
1974,8-5422
1975,2-6274
1976,8-3545
1977,6-2803
1978,6-4882
1979,6-2178
1980,2-7863
1981,4-0876
1982,4-2357
1983,8-1146
1984,7-9047
1985,8-4941
1986,2-2911
1987,5-8329
1988,4-4749
1989,8-4321
1990,2-9209
1991,8-6982
1992,6-6235
1993,4-3048
1994,7-1423
1995,5-5094
1996,3-6674
1997,2-5809
1998,3-1175
1999,6-9383
2000,2-4436
2001,7-6778
2002,3-2350
2003,5-3439
2004,6-9682
2005,2-1281
2006,5-8806
2007,8-6857
2008,6-0593
2009,5-3683
2010,2-5078
2011,1-8061
2012,8-6813
2013,8-6584
2014,5-7249
2015,3-5490
2016,6-2585
2017,4-9773
2018,1-2577
2019,1-2131
2020,8-7274
2021,7-2528
2022,5-3643
2023,1-1886
2024,4-0125
2025,2-7071
2026,5-9275
2027,7-3943
2028,3-7077
2029,6-0237
2030,4-4271
2031,8-0415
2032,1-1682
2033,2-3229
2034,6-6000
2035,8-8011
2036,7-8512
2037,3-4906
2038,2-9056
2039,3-6519
2040,2-3864
2041,8-9603
2042,1-7814
2043,5-4733
2044,8-1829
2045,2-8456
2046,6-6524
2047,4-0272
2048,6-7995
2049,4-7982
2050,6-3628
2051,1-1915
2052,1-9755
2053,8-8791
2054,2-9316
2055,3-3047
2056,7-5170
2057,2-4573
2058,6-6203
2059,7-5490
2060,7-2495
2061,8-8672
2062,3-4790
2063,8-8394
2064,6-9199
2065,4-3605
2066,7-6186
2067,2-2768
2068,4-8861
2069,6-0777
2070,7-3455
2071,6-5206
2072,4-4040
2073,6-5208
2074,3-4320
2075,6-8089
2076,6-6241
2077,6-6246
2078,8-6049
2079,6-5546
2080,4-8294
2081,7-2809
2082,7-2496
2083,5-0598
2084,7-2400
2085,3-2858
2086,5-9330
2087,2-9265
2088,8-1652
2089,2-7762
2090,3-1938
2091,6-5584
2092,3-9660
2093,4-6448
2094,1-8682
2095,1-2304
2096,5-3238
2097,7-4296
2098,6-0839
2099,8-1164
2100,8-4579
2101,8-4575
2102,3-3434
2103,4-0092
2104,3-9510
2105,6-8025
2106,3-6071
2107,6-9811
2108,2-6777
2109,1-3989
2110,8-6524
2111,2-0736
2112,4-3783
2113,6-4442
2114,2-6696
2115,8-6789
2116,8-5948
2117,7-1615
2118,4-3812
2119,8-9713
2120,7-1346
2121,8-9560
2122,7-1558
2123,7-8389
2124,8-9047
2125,7-2114
2126,2-3516
2127,3-2671
2128,3-7233
2129,1-5782
2130,5-6142
2131,4-5531
2132,6-7328
2133,7-0420
2134,5-3758
2135,4-7685
2136,4-7942
2137,3-1993
2138,3-6038
2139,1-8063
2140,2-2064
2141,8-5964
2142,3-7508
2143,4-3515
2144,8-5772
2145,6-2607
2146,3-5192
2147,1-8708
2148,7-6857
2149,5-3814
2150,8-3397
2151,1-0912
2152,3-1865
2153,1-5052
2154,8-3852
2155,6-4775
2156,7-9938
2157,1-2940
2158,2-0617
2159,3-5251
2160,6-5504
2161,2-5029
2162,8-6930
2163,4-2323
2164,7-1246
2165,5-6279
2166,3-8416
2167,6-6096
2168,4-6254
2169,7-3298
2170,5-3790
2171,1-9565
2172,4-1746
2173,5-0968
2174,2-5225
2175,6-8694
2176,2-0697
2177,5-8218
2178,4-8216
2179,3-3608
2180,3-1907
2181,5-6782
2182,4-9219
2183,3-4502
2184,1-2903
2185,1-0504
2186,5-0960
2187,3-3694
2188,8-7725
2189,6-4909
2190,1-0721
2191,7-5829
2192,5-7596
2193,8-6674
2194,1-7294
2195,5-2234
2196,8-3614
2197,8-5612
2198,5-1831
2199,4-8986
2200,8-5632
2201,4-3377
2202,8-1135
2203,6-8511
2204,3-3550
2205,8-2918
2206,7-5034
2207,1-7240
2208,3-0680
2209,1-5321
2210,2-4653
2211,1-1729
2212,5-6139
2213,7-9653
2214,3-0565
2215,2-6610
2216,2-3450
2217,8-8656
2218,6-3592
2219,4-8363
2220,3-9134
2221,5-3805
2222,3-6070
2223,5-8184
2224,2-0378
2225,1-4689
2226,6-3289
2227,7-8958
2228,6-2615
2229,6-1063
2230,7-3999
2231,7-1803
2232,2-6475
2233,6-8297
2234,8-9134
2235,3-3068
2236,7-1091
2237,1-7487
2238,7-1916
2239,5-7445
2240,1-8002
2241,6-5700
2242,4-3246
2243,6-5385
2244,1-6127
2245,2-8654
2246,4-4970
2247,4-3573
2248,7-5444
2249,4-0418
2250,6-2521
2251,6-8699
2252,7-2474
2253,4-0739
2254,1-5756
2255,7-1287
2256,1-4655
2257,3-1030
2258,4-8334
2259,2-8211
2260,4-1999
2261,1-9841
2262,8-4670
2263,7-5629
2264,4-0183
2265,5-2869
2266,5-8898
2267,3-9570
2268,2-9703
2269,5-2134
2270,7-6739
2271,4-8932
2272,4-6431
2273,4-8406
2274,5-9965
2275,7-2299
2276,5-7287
2277,1-9416
2278,2-0506
2279,8-2891
2280,4-2922
2281,2-9675
2282,7-7231
2283,7-0922
2284,4-8744
2285,5-1258
2286,7-5048
2287,2-8076
2288,6-5803
2289,5-2615
2290,2-4146
2291,4-3029
2292,4-4015
2293,7-4905
2294,1-4743
2295,5-2058
2296,5-8467
2297,6-7538
2298,8-7103
2299,3-0806
2300,4-0734
2301,6-6472
2302,2-8712
2303,6-0491
2304,7-5407
2305,2-0085
2306,4-6650
2307,3-1456
2308,3-5275
2309,5-9873
2310,8-3196
2311,5-8651
2312,1-6572
2313,3-9520
2314,4-9639
2315,7-3781
2316,2-0867
2317,1-5612
2318,7-0036
2319,2-8945
2320,4-2408
2321,7-6988
2322,2-2621
2323,1-9279
2324,2-8969
2325,1-5581
2326,2-0356
2327,4-6091
2328,6-2759
2329,4-3277
2330,6-3272
2331,7-8654
2332,8-3275
2333,4-5062
2334,2-5962
2335,6-4795
2336,4-0702
2337,8-9993
2338,2-1654
2339,7-2583
2340,3-1399
2341,3-1987
2342,3-8748
2343,4-2478
2344,4-1282
2345,7-3921
2346,2-5921
2347,3-5149
2348,2-6006
2349,8-7973
2350,6-8605
2351,2-5277
2352,2-3697
2353,5-9035
2354,7-7963
2355,5-6289
2356,1-0831
2357,6-3568
2358,1-0728
2359,8-0909
2360,6-2578
2361,2-1309
2362,8-8710
2363,3-9021
2364,8-5197
2365,4-3120
2366,6-1483
2367,6-5919
2368,4-1857
2369,2-3715
2370,3-7670
2371,5-6428
2372,1-5992
2373,4-8941
2374,4-2721
2375,7-2666
2376,4-5595
2377,8-2727
2378,2-9109
2379,2-6233
2380,1-2529
2381,8-1415
2382,7-5479
2383,1-1490
2384,2-0873
2385,8-7444
2386,3-6797
2387,6-7423
2388,3-8886
2389,1-8548
2390,5-0895
2391,5-2595
2392,4-8899
2393,8-6228
2394,3-2476
2395,4-3936
2396,4-9363
2397,8-6124
2398,4-5370
2399,7-7610
2400,1-4463
2401,2-7599
2402,6-7122
2403,3-3226
2404,5-6555
2405,1-4149
2406,6-0220
2407,1-8163
2408,3-6662
2409,3-9045
2410,6-4186
2411,4-3064
2412,4-5221
2413,6-3862
2414,8-8540
2415,5-3944
2416,4-4489
2417,4-6744
2418,3-6283
2419,6-7931
2420,5-3962
2421,7-8287
2422,1-4123
2423,2-3387
2424,2-1768
2425,2-2731
2426,2-3971
2427,4-7254
2428,7-5412
2429,6-6305
2430,7-7438
2431,6-8087
2432,1-0568
2433,7-3415
2434,7-9155
2435,2-4961
2436,1-4619
2437,6-2868
2438,8-3790
2439,4-3165
2440,5-6778
2441,3-9670
2442,6-7899
2443,4-1346
2444,5-4082
2445,8-3202
2446,1-9095
2447,1-2239
2448,1-8819
2449,6-2373
2450,2-2735
2451,2-7858
2452,3-4364
2453,2-4050
2454,8-4918
2455,2-3552
2456,3-6733
2457,7-3437
2458,2-9986
2459,8-8381
2460,3-1131
2461,1-1007
2462,6-7561
2463,7-5763
2464,2-0264
2465,4-3836
2466,2-4284
2467,6-5274
2468,6-2643
2469,5-3152
2470,4-2096
2471,8-5524
2472,4-0898
2473,8-8473
2474,6-8777
2475,7-8108
2476,1-8728
2477,4-6096
2478,6-0086
2479,6-8995
2480,8-7041
2481,2-5668
2482,4-1202
2483,2-9956
2484,1-2967
2485,6-4808
2486,2-3628
2487,5-1917
2488,3-6335
2489,7-4378
2490,1-8785
2491,1-6505
2492,5-6957
2493,5-5525
2494,2-9621
2495,1-3598
2496,3-6466
2497,5-6194
2498,2-6569
2499,2-5032
2500,3-6909
2501,7-0769
2502,5-9057
2503,1-1097
2504,3-5917
2505,6-5616
2506,2-8316
2507,6-6610
2508,8-4895
2509,8-6024
2510,4-9838
2511,1-9923
2512,6-8136
2513,2-2032
2514,8-4533
2515,2-8907
2516,2-2010
2517,4-5712
2518,2-8126
2519,1-0382
2520,7-3538
2521,3-7438
2522,7-3489
2523,5-0708
2524,3-2772
2525,4-5042
2526,3-7979
2527,7-5198
2528,5-6830
2529,1-0863
2530,8-7962
2531,2-2842
2532,6-1877
2533,2-3604
2534,5-7839
2535,2-1433
2536,3-0941
2537,1-0890
2538,6-4146
2539,8-4341
2540,1-3708
2541,7-9852
2542,5-5331
2543,3-2177
2544,8-4842
2545,5-6934
2546,8-3006
2547,3-9526
2548,7-8715
2549,1-9213
2550,5-0117
2551,3-8361
2552,4-6099
2553,5-1201
2554,3-0616
2555,5-8948
2556,1-4488
2557,7-0448
2558,6-2257
2559,7-4767
2560,7-5613
2561,6-0603
2562,2-6743
2563,8-0869
2564,8-6521
2565,5-6910
2566,2-5058
2567,2-4904
2568,1-8608
2569,3-7477
2570,8-4410
2571,8-2662
2572,7-2134
2573,3-6572
2574,5-5300
2575,4-0168
2576,8-4068
2577,6-7057
2578,4-9195
2579,4-6600
2580,8-1313
2581,7-6250
2582,7-8043
2583,8-1543
2584,3-5294
2585,4-7766
2586,2-7459
2587,5-2567
2588,5-1943
2589,1-5809
2590,4-4747
2591,7-9300
2592,2-9663
2593,2-8154
2594,3-3441
2595,7-8921
2596,3-8616
2597,6-6482
2598,6-9566
2599,8-8372
2600,3-0993
2601,1-4264
2602,7-9336
2603,5-5608
2604,3-3651
2605,5-7415
2606,8-1178
2607,8-1031
2608,7-9626
2609,2-1740
2610,7-2415
2611,3-7432
2612,2-5172
2613,5-7167
2614,6-3614
2615,5-4566
2616,2-1666
2617,7-0952
2618,7-5457
2619,1-8975
2620,2-9000
2621,6-0209
2622,1-6417
2623,5-9614
2624,5-5389
2625,8-3703
2626,7-1120
2627,5-8918
2628,7-5073
2629,6-4851
2630,1-1740
2631,7-9977
2632,6-0026
2633,2-2647
2634,2-3506
2635,8-3542
2636,6-5865
2637,5-9604
2638,5-3516
2639,4-9631
2640,6-5121
2641,3-0983
2642,3-3313
2643,5-7629
2644,5-0778
2645,1-8033
2646,5-6076
2647,4-2951
2648,1-2109
2649,7-0426
2650,7-3111
2651,7-8552
2652,8-0451
2653,3-5981
2654,4-6913
2655,6-9189
2656,6-0670
2657,3-6347
2658,6-5476
2659,5-1420
2660,5-0151
2661,2-8467
2662,3-2064
2663,5-9271
2664,4-4594
2665,7-2504
2666,4-7980
2667,2-1994
2668,2-5701
2669,5-8795
2670,2-2168
2671,3-7479
2672,8-6647
2673,1-5749
2674,6-3959
2675,4-9896
2676,4-4146
2677,3-0848
2678,7-0048
2679,4-4927
2680,5-1931
2681,1-1477
2682,1-3107
2683,4-5748
2684,6-5243
2685,3-6765
2686,2-5477
2687,6-1347
2688,8-6298
2689,3-5405
2690,3-6155
2691,8-9641
2692,2-5491
2693,3-0224
2694,8-2152
2695,5-0898
2696,3-9205
2697,6-4025
2698,5-1699
2699,1-6670
2700,1-8700
2701,7-4136
2702,3-1085
2703,6-7522
2704,2-9224
2705,1-7807
2706,2-9507
2707,1-7784
2708,6-6377
2709,3-3301
2710,5-9711
2711,2-3504
2712,7-5568
2713,7-3258
2714,7-7328
2715,7-0405
2716,6-2525
2717,3-3426
2718,2-2193
2719,7-4073
2720,8-6809
2721,6-3481
2722,3-0949
2723,6-1381
2724,8-8833
2725,8-7069
2726,5-0073
2727,7-1052
2728,1-0555
2729,5-2045
2730,4-5734
2731,5-7956
2732,3-3431
2733,2-8164
2734,4-8528
2735,6-6565
2736,8-0902
2737,4-1952
2738,2-5444
2739,8-4802
2740,8-9279
2741,3-7228
2742,2-7197
2743,2-3756
2744,3-8228
2745,3-7072
2746,1-1450
2747,4-5196
2748,2-9706
2749,5-1085
2750,1-5844
2751,6-9110
2752,6-4952
2753,7-2874
2754,5-7542
2755,8-1606
2756,3-8476
2757,8-9534
2758,3-3442
2759,8-2366
2760,4-9721
2761,4-2350
2762,3-8644
2763,5-2818
2764,8-1369
2765,8-7097
2766,2-0407
2767,8-8125
2768,3-4999
2769,7-7618
2770,6-9727
2771,7-9390
2772,7-3426
2773,1-0952
2774,4-1712
2775,8-7419
2776,1-2485
2777,1-6606
2778,7-9424
2779,5-3505
2780,1-9684
2781,1-5863
2782,2-9699
2783,8-2448
2784,2-3878
2785,3-5723
2786,1-2527
2787,8-9297
2788,8-7005
2789,4-3776
2790,6-2922
2791,7-3997
2792,3-2301
2793,8-7518
2794,6-7370
2795,2-5563
2796,3-2598
2797,6-6703
2798,8-7812
2799,3-4676
2800,4-4603
2801,5-4072
2802,2-1757
2803,2-3294
2804,4-7343
2805,4-0116
2806,5-6407
2807,7-5464
2808,6-4023
2809,5-5196
2810,1-0576
2811,7-8613
2812,5-1502
2813,3-2018
2814,8-0399
2815,2-3997
2816,6-7200
2817,6-4291
2818,2-2804
2819,8-7801
2820,1-0073
2821,6-1242
2822,3-6122
2823,2-6192
2824,4-9119
2825,6-2896
2826,6-8008
2827,7-1263
2828,2-6493
2829,3-2421
2830,4-1913
2831,5-1798
2832,5-8015
2833,6-0928
2834,3-9081
2835,8-0578
2836,7-3439
2837,3-2746
2838,5-2287
2839,8-5407
2840,7-5111
2841,8-7839
2842,3-6553
2843,3-6309
2844,2-2100
2845,6-9824
2846,3-3272
2847,4-3599
2848,8-9782
2849,2-2049
2850,2-3051
2851,2-9586
2852,1-2957
2853,4-6847
2854,5-2178
2855,6-3972
2856,6-8537
2857,7-5577
2858,7-3806
2859,2-2929
2860,5-6167
2861,3-4717
2862,3-9426
2863,7-4390
2864,7-6236
2865,2-8224
2866,4-4478
2867,7-4008
2868,3-5659
2869,2-8186
2870,3-1877
2871,3-9779
2872,2-3359
2873,4-4668
2874,7-6548
2875,5-8576
2876,6-3948
2877,1-5472
2878,1-2413
2879,4-8564
2880,4-4238
2881,1-5795
2882,2-1593
2883,2-9631
2884,2-9113
2885,7-3460
2886,8-3699
2887,2-8647
2888,2-3061
2889,5-3375
2890,6-0117
2891,3-3549
2892,5-9359
2893,6-2294
2894,1-6451
2895,2-5806
2896,2-2387
2897,1-4724
2898,1-3092
2899,2-6727
2900,8-3700
2901,1-9585
2902,2-8891
2903,8-6490
2904,1-1508
2905,8-3451
2906,8-9452
2907,3-2533
2908,5-5797
2909,1-1616
2910,3-5870
2911,4-6074
2912,1-1214
2913,8-9164
2914,2-6333
2915,1-5739
2916,3-7349
2917,7-7689
2918,7-1313
2919,4-7038
2920,6-3099
2921,1-6346
2922,3-0140
2923,5-9361
2924,1-9354
2925,7-7549
2926,5-4000
2927,4-5707
2928,7-8517
2929,5-8143
2930,5-0982
2931,8-5018
2932,8-0154
2933,4-8004
2934,1-1521
2935,4-9398
2936,8-7408
2937,8-7840
2938,3-5784
2939,3-0088
2940,8-3571
2941,8-3633
2942,2-9616
2943,3-6986
2944,2-5567
2945,4-8499
2946,6-0011
2947,5-9712
2948,3-8853
2949,2-3954
2950,5-8809
2951,5-4283
2952,5-6562
2953,1-2519
2954,7-6831
2955,1-8405
2956,4-7359
2957,3-6820
2958,4-6242
2959,5-0535
2960,2-8726
2961,4-3827
2962,7-9359
2963,8-3945
2964,3-2688
2965,6-9310
2966,5-0964
2967,2-1391
2968,5-9557
2969,7-1994
2970,8-2208
2971,3-7359
2972,8-6730
2973,8-1817
2974,7-9491
2975,3-1036
2976,6-8192
2977,8-2161
2978,1-4688
2979,8-4521
2980,7-1418
2981,8-1812
2982,7-0639
2983,6-8982
2984,8-9628
2985,5-5170
2986,5-9605
2987,4-7695
2988,6-6630
2989,6-9172
2990,8-9413
2991,1-0818
2992,1-8411
2993,3-3801
2994,6-5527
2995,7-0009
2996,5-9539
2997,5-2734
2998,7-7964
2999,4-9152
3000,8-1649
3001,6-6707
3002,4-0438
3003,6-8448
3004,4-3442
3005,4-2296
3006,1-0417
3007,2-1871
3008,3-2429
3009,7-0133
3010,4-7249
3011,1-1862
3012,6-6834
3013,4-6372
3014,6-0450
3015,2-4074
3016,3-1033
3017,7-5621
3018,3-3049
3019,3-2753
3020,6-6105
3021,6-6230
3022,5-8269
3023,7-5171
3024,6-6199
3025,1-2037
3026,1-0245
3027,7-4170
3028,8-2972
3029,7-1670
3030,2-9464
3031,4-4482
3032,3-7478
3033,6-2870
3034,7-6502
3035,2-6757
3036,3-4188
3037,4-6627
3038,1-1570
3039,1-5309
3040,6-5613
3041,5-6381
3042,7-8526
3043,2-2611
3044,2-2917
3045,5-5721
3046,8-4412
3047,3-1261
3048,7-3642
3049,2-9573
3050,1-1595
3051,5-3544
3052,6-7636
3053,2-8787
3054,2-4247
3055,5-5327
3056,5-4922
3057,3-2006
3058,8-9803
3059,3-8274
3060,6-3671
3061,2-5256
3062,4-7656
3063,4-3981
3064,8-2938
3065,1-0881
3066,3-7956
3067,5-0146
3068,7-4155
3069,8-6860
3070,3-7114
3071,2-3385
3072,4-9843
3073,5-2321
3074,5-8466
3075,5-9478
3076,5-4321
3077,5-1775
3078,4-2228
3079,7-9777
3080,2-9731
3081,2-1681
3082,5-2283
3083,2-9072
3084,7-9862
3085,8-0254
3086,5-2315
3087,1-2434
3088,1-7666
3089,1-8378
3090,2-6465
3091,7-7362
3092,4-6790
3093,2-6931
3094,4-8902
3095,8-7896
3096,7-8627
3097,7-9265
3098,7-7076
3099,1-4203
3100,1-1297
3101,8-9331
3102,6-4360
3103,7-0964
3104,2-0606
3105,6-7825
3106,2-5900
3107,8-8681
3108,1-3104
3109,2-3911
3110,1-5613
3111,7-0931
3112,5-1004
3113,1-3924
3114,1-0277
3115,3-7321
3116,7-7844
3117,3-2844
3118,5-7680
3119,7-4911
3120,8-8216
3121,8-9218
3122,8-7535
3123,3-3655
3124,3-9275
3125,8-3504
3126,8-8515
3127,4-7083
3128,3-2966
3129,8-2082
3130,4-1683
3131,8-8100
3132,8-6959
3133,3-4098
3134,3-5218
3135,6-1040
3136,6-8502
3137,2-3886
3138,1-5907
3139,7-6286
3140,5-3509
3141,4-4014
3142,6-5094
3143,3-2971
3144,3-0037
3145,8-5038
3146,4-6314
3147,1-4447
3148,1-2257
3149,1-7835
3150,8-1370
3151,8-7946
3152,6-1109
3153,4-3681
3154,7-2012
3155,5-9620
3156,3-6550
3157,1-3897
3158,5-9443
3159,6-4678
3160,4-6740
3161,5-8051
3162,5-9174
3163,6-8602
3164,7-1720
3165,4-6315
3166,2-0234
3167,4-1402
3168,5-4287
3169,6-9389
3170,6-1868
3171,7-8335
3172,4-4388
3173,7-5258
3174,7-9428
3175,5-2787
3176,8-2766
3177,4-5283
3178,6-9761
3179,4-9328
3180,3-4144
3181,5-8844
3182,8-8573
3183,4-1733
3184,8-5327
3185,6-4128
3186,6-6763
3187,1-7302
3188,4-6231
3189,2-3907
3190,3-0305
3191,2-9114
3192,4-4047
3193,2-9504
3194,6-4898
3195,8-5622
3196,2-2014
3197,3-0333
3198,1-7676
3199,1-6459
3200,6-3243
3201,6-2625
3202,8-3398
3203,6-7605
3204,1-7303
3205,7-1511
3206,8-3750
3207,3-8487
3208,3-6401
3209,6-0970
3210,3-4759
3211,7-4603
3212,3-7184
3213,8-7911
3214,7-8903
3215,1-4522
3216,4-1906
3217,4-2651
3218,1-6037
3219,6-7117
3220,8-4387
3221,7-5402
3222,4-7236
3223,7-5919
3224,4-1241
3225,3-5601
3226,3-2022
3227,1-8372
3228,3-8438
3229,6-9352
3230,7-5495
3231,1-7219
3232,3-9809
3233,6-6405
3234,1-2779
3235,5-8476
3236,1-3553
3237,2-4154
3238,6-1129
3239,5-2464
3240,7-2909
3241,3-6231
3242,7-7123
3243,5-8778
3244,4-1883
3245,2-5751
3246,3-9465
3247,3-3330
3248,4-7826
3249,6-2379
3250,1-5709
3251,1-2675
3252,3-8948
3253,1-9981
3254,3-0926
3255,4-8972
3256,7-0451
3257,3-3013
3258,2-5426
3259,7-3264
3260,7-9923
3261,8-8366
3262,3-7153
3263,1-4980
3264,3-2927
3265,7-3506
3266,1-2893
3267,3-6134
3268,8-0637
3269,8-1975
3270,3-4789
3271,5-2903
3272,1-5740
3273,1-7481
3274,7-6083
3275,3-0278
3276,7-4060
3277,6-7340
3278,3-1991
3279,6-4150
3280,4-2113
3281,4-6914
3282,8-3136
3283,2-6054
3284,1-1701
3285,3-2680
3286,4-3039
3287,3-2176
3288,2-0145
3289,4-7393
3290,1-4631
3291,6-3330
3292,5-8557
3293,3-5847
3294,7-0670
3295,2-5489
3296,8-7590
3297,4-2035
3298,4-6065
3299,6-0073
3300,4-6904
3301,5-8982
3302,3-8563
3303,5-5051
3304,5-3815
3305,5-8679
3306,4-1315
3307,4-9516
3308,4-1652
3309,2-7209
3310,2-0258
3311,5-2858
3312,1-1077
3313,7-4761
3314,5-7190
3315,4-0448
3316,7-3674
3317,8-8058
3318,6-9960
3319,8-2579
3320,5-2665
3321,1-6636
3322,1-6108
3323,4-7341
3324,6-9089
3325,3-9288
3326,4-7718
3327,2-3092
3328,3-9139
3329,5-6963
3330,1-7683
3331,7-8272
3332,1-5222
3333,6-9963
3334,5-0078
3335,2-3866
3336,6-3424
3337,7-4109
3338,5-6315
3339,3-2809
3340,5-6063
3341,7-2111
3342,4-7155
3343,6-4689
3344,3-2409
3345,8-8542
3346,3-1490
3347,3-4482
3348,6-5887
3349,7-9967
3350,6-6487
3351,5-3985
3352,3-5024
3353,8-7401
3354,4-0209
3355,5-1324
3356,7-4628
3357,7-8121
3358,5-4797
3359,6-8534
3360,1-7185
3361,5-7878
3362,6-1473
3363,8-6045
3364,1-0450
3365,3-1691
3366,7-2983
3367,7-2861
3368,2-9229
3369,2-5913
3370,3-1292
3371,7-3134
3372,1-2155
3373,6-5458
3374,4-3256
3375,5-6481
3376,8-7015
3377,4-4273
3378,7-9242
3379,3-9405
3380,7-4208
3381,8-8841
3382,8-1618
3383,8-4529
3384,7-1570
3385,1-2363
3386,7-7707
3387,6-0462
3388,2-9455
3389,6-3429
3390,2-9600
3391,8-9776
3392,5-4755
3393,4-2222
3394,2-1644
3395,7-9175
3396,6-0250
3397,7-2271
3398,7-2510
3399,6-1956
3400,7-2202
3401,5-7188
3402,7-4464
3403,7-5079
3404,4-4531
3405,4-1838
3406,6-9161
3407,1-0424
3408,7-5088
3409,4-9931
3410,7-0329
3411,5-3560
3412,1-8443
3413,1-1328
3414,4-4366
3415,4-8742
3416,4-7871
3417,5-2391
3418,3-7078
3419,6-1227
3420,8-3427
3421,6-9923
3422,2-8915
3423,2-8874
3424,1-6839
3425,1-3702
3426,1-0180
3427,7-8723
3428,1-4413
3429,6-7895
3430,5-2335
3431,4-4511
3432,2-9700
3433,4-4914
3434,4-0526
3435,5-2097
3436,2-7166
3437,4-5463
3438,8-5012
3439,6-8504
3440,1-0834
3441,3-1988
3442,1-9743
3443,2-9541
3444,4-1220
3445,8-1910
3446,3-9528
3447,8-4949
3448,6-7833
3449,5-7505
3450,7-6457
3451,8-8648
3452,7-8217
3453,6-2051
3454,8-5611
3455,6-6256
3456,6-2052
3457,5-0337
3458,4-4730
3459,3-8565
3460,6-4727
3461,8-8676
3462,8-0618
3463,3-8109
3464,1-3808
3465,8-7127
3466,8-1149
3467,6-3905
3468,2-8778
3469,2-6151
3470,7-8372
3471,3-1336
3472,1-1856
3473,1-5877
3474,1-6217
3475,7-1573
3476,8-1268
3477,4-0299
3478,7-1361
3479,3-7273
3480,4-7741
3481,8-7344
3482,8-3770
3483,6-4252
3484,8-5916
3485,5-6850
3486,8-2910
3487,2-5733
3488,1-7446
3489,8-7305
3490,5-0340
3491,3-8899
3492,4-5960
3493,5-4027
3494,8-4072
3495,1-2486
3496,3-1706
3497,3-6115
3498,1-5051
3499,8-5104
3500,3-5093
3501,6-7750
3502,5-3264
3503,4-4188
3504,5-3841
3505,8-5294
3506,5-1551
3507,1-3895
3508,2-9609
3509,4-2794
3510,3-6065
3511,6-3876
3512,6-7494
3513,2-7048
3514,4-6075
3515,1-0476
3516,4-3825
3517,2-2905
3518,6-0407
3519,8-5176
3520,3-1931
3521,8-0676
3522,1-0803
3523,3-2349
3524,5-3430
3525,4-0328
3526,8-4022
3527,8-0863
3528,7-0550
3529,5-9863
3530,6-3610
3531,3-1701
3532,4-8645
3533,3-8915
3534,5-1740
3535,8-6293
3536,6-7271
3537,2-7566
3538,1-6845
3539,5-0823
3540,2-7572
3541,6-4690
3542,6-2656
3543,2-5348
3544,3-5624
3545,5-3796
3546,8-3181
3547,7-6006
3548,4-0324
3549,8-1677
3550,5-4640
3551,1-1272
3552,4-7708
3553,5-6296
3554,7-7532
3555,2-1125
3556,4-0141
3557,4-8607
3558,3-7051
3559,1-8162
3560,1-4998
3561,1-6038
3562,2-1903
3563,1-3091
3564,8-2949
3565,3-8625
3566,6-6875
3567,1-1519
3568,1-3216
3569,2-5052
3570,4-8952
3571,8-1250
3572,1-4369
3573,7-0613
3574,6-1108
3575,5-0644
3576,6-6520
3577,7-7272
3578,7-8136
3579,5-6789
3580,8-0986
3581,4-2818
3582,6-6966
3583,2-7933
3584,5-4030
3585,5-5787
3586,6-2133
3587,7-0138
3588,8-6035
3589,7-5138
3590,2-5978
3591,4-0943
3592,7-6997
3593,7-6830
3594,3-5674
3595,8-8765
3596,3-5133
3597,2-9045
3598,2-1400
3599,5-4942
3600,4-2021
3601,3-2260
3602,5-7429
3603,1-6879
3604,6-8954
3605,4-7589
3606,1-7529
3607,8-2485
3608,6-0243
3609,3-9954
3610,7-2936
3611,7-2120
3612,1-9258
3613,6-7938
3614,1-7561
3615,4-0621
3616,6-2959
3617,5-1451
3618,2-8506
3619,3-3146
3620,2-2890
3621,5-0969
3622,8-3291
