,lead
1874,4-7596
1875,3-4542
1876,1-8894
1877,7-2415
1878,6-9481
1879,2-2253
1880,3-7975
1881,4-4661
1882,6-6865
1883,3-7655
1884,3-8912
1885,5-1337
1886,6-1064
1887,6-6428
1888,8-1739
1889,7-4859
1890,8-6541
1891,4-5946
1892,4-1191
1893,4-7854
1894,7-1453
1895,4-2755
1896,7-8257
1897,6-2081
1898,2-6684
1899,1-7997
1900,2-8841
1901,1-3978
1902,2-6542
1903,1-1456
1904,8-9353
1905,3-3645
1906,3-4468
1907,6-2422
1908,7-3192
1909,7-2202
1910,2-3686
1911,5-9200
1912,1-5698
1913,8-5711
1914,4-9577
1915,2-0940
1916,8-3048
1917,4-8602
1918,2-8088
1919,6-7272
1920,1-0006
1921,3-2928
1922,8-4317
1923,5-6436
1924,5-3883
1925,3-7323
1926,1-7748
1927,4-2919
1928,8-1505
1929,1-2198
1930,4-1077
1931,1-5018
1932,1-0787
1933,8-2066
1934,1-5204
1935,4-9388
1936,3-4765
1937,7-8266
1938,7-4574
1939,2-5367
1940,6-4031
1941,8-3881
1942,7-6084
1943,7-8884
1944,2-0791
1945,4-6249
1946,7-7904
1947,6-3164
1948,7-0633
1949,5-0745
1950,6-4657
1951,4-7478
1952,1-9903
1953,4-3880
1954,3-7666
1955,5-9257
1956,2-3550
1957,4-3429
1958,2-0933
1959,7-3369
1960,5-1876
1961,7-3835
1962,2-5573
1963,7-6828
1964,4-6316
1965,3-9245
1966,3-0314
1967,4-9565
1968,4-0915
1969,5-1665
1970,1-0268
1971,7-6182
1972,4-0637
1973,1-3323
1974,4-6582
1975,5-9774
1976,4-1126
1977,2-5791
1978,3-8177
1979,8-2940
1980,4-6503
1981,4-3690
1982,3-5910
1983,4-3617
1984,5-8239
1985,5-8400
1986,4-4764
1987,4-8005
1988,5-3292
1989,3-3429
1990,6-4465
1991,1-7728
1992,1-1856
1993,2-8843
1994,4-8272
1995,1-0853
1996,6-6334
1997,5-7954
1998,4-6263
1999,6-6524
2000,8-8390
2001,3-5617
2002,7-9940
2003,1-5110
2004,6-0265
2005,8-9877
2006,2-0194
2007,1-9355
2008,1-7633
2009,7-7282
2010,5-5108
2011,3-0282
2012,8-2490
2013,2-2515
2014,6-3790
2015,5-7384
2016,3-3727
2017,7-9074
2018,6-7112
2019,7-5351
2020,4-7304
2021,1-8013
2022,3-1759
2023,4-6667
2024,5-7684
2025,7-9172
2026,8-3631
2027,1-1706
2028,3-2723
2029,6-0112
2030,5-8227
2031,1-0885
2032,5-6759
2033,4-9656
2034,8-7312
2035,7-5960
2036,1-8510
2037,7-5355
2038,5-3352
2039,4-2478
2040,6-3108
2041,4-8147
2042,5-1652
2043,1-3976
2044,2-0391
2045,5-4408
2046,3-5345
2047,7-8345
2048,4-9265
2049,3-0400
2050,1-6537
2051,8-8264
2052,5-3621
2053,8-9020
2054,5-0046
2055,7-9958
2056,1-0331
2057,7-8605
2058,7-3085
2059,2-2714
2060,5-7669
2061,7-3252
2062,1-2920
2063,7-1001
2064,6-5757
2065,4-0807
2066,6-8537
2067,1-2397
2068,5-3577
2069,7-9897
2070,8-4409
2071,3-8304
2072,7-4255
2073,5-9409
2074,5-3668
2075,4-1424
2076,6-2770
2077,5-1844
2078,7-1101
2079,2-5443
2080,3-9284
2081,2-1279
2082,4-6449
2083,1-2588
2084,6-8756
2085,1-2949
2086,6-1222
2087,8-2092
2088,1-7585
2089,5-7739
2090,3-9287
2091,1-1599
2092,1-1170
2093,5-7624
2094,1-8070
2095,4-7392
2096,5-6095
2097,1-3353
2098,8-3931
2099,5-2372
2100,6-0020
2101,3-8982
2102,2-8102
2103,6-1460
2104,3-9149
2105,7-1565
2106,4-8748
2107,2-1647
2108,6-2592
2109,8-1629
2110,5-4515
2111,3-3997
2112,7-1059
2113,3-0783
2114,8-6193
2115,7-7806
2116,5-1018
2117,7-8982
2118,6-0087
2119,7-5021
2120,6-8451
2121,8-3632
2122,4-6110
2123,5-6259
2124,7-9573
2125,8-3023
2126,2-5545
2127,2-7288
2128,6-3762
2129,5-7832
2130,6-7900
2131,2-3444
2132,7-0974
2133,5-9892
2134,5-2215
2135,7-8311
2136,7-2247
2137,8-4273
2138,7-3323
2139,3-9464
2140,8-6255
2141,3-0651
2142,6-6149
2143,4-0947
2144,8-8958
2145,8-2924
2146,8-9025
2147,8-0778
2148,4-0992
2149,5-9020
2150,1-2616
2151,4-7006
2152,2-9770
2153,1-1608
2154,2-6490
2155,8-8022
2156,8-9716
2157,5-1272
2158,4-4933
2159,7-7702
2160,2-7532
2161,1-4279
2162,2-0733
2163,1-9715
2164,8-2742
2165,2-4057
2166,4-0155
2167,8-1557
2168,3-7223
2169,5-9085
2170,8-5076
2171,2-2023
2172,3-5659
2173,7-6490
2174,4-7342
2175,7-7177
2176,8-2225
2177,5-1128
2178,2-0561
2179,5-0139
2180,7-2366
2181,1-1410
2182,1-8048
2183,6-6291
2184,2-2280
2185,4-1091
2186,6-7184
2187,6-7690
2188,4-1672
2189,5-9386
2190,6-8042
2191,8-6150
2192,8-0912
2193,3-8396
2194,6-7588
2195,3-4147
2196,5-4906
2197,1-6119
2198,8-6010
2199,5-3559
2200,1-8656
2201,6-2909
2202,6-2012
2203,1-3408
2204,1-8376
2205,1-4952
2206,6-0380
2207,8-0488
2208,7-5362
2209,6-8833
2210,5-6492
2211,3-7723
2212,8-3853
2213,1-9201
2214,4-7506
2215,8-8044
2216,1-9663
2217,3-9961
2218,3-4561
2219,5-6106
2220,4-1634
2221,5-7438
2222,4-7245
2223,2-0662
2224,3-4627
2225,8-5059
2226,5-3923
2227,4-0500
2228,3-3423
2229,3-9970
2230,1-1251
2231,3-2606
2232,6-4391
2233,7-6832
2234,7-7488
2235,1-9518
2236,8-9132
2237,6-5412
2238,1-0479
2239,7-3520
2240,8-8210
2241,1-0827
2242,5-1412
2243,5-4812
2244,4-5731
2245,6-6672
2246,5-8548
2247,3-6777
2248,5-1626
2249,3-1002
2250,6-7282
2251,4-7389
2252,7-2845
2253,8-0079
2254,6-6007
2255,7-6733
2256,8-7038
2257,6-4065
2258,2-3696
2259,1-3956
2260,3-2507
2261,2-9242
2262,7-5442
2263,2-6752
2264,7-0064
2265,2-4911
2266,8-3670
2267,5-2471
2268,5-5431
2269,3-2918
2270,4-0982
2271,2-2447
2272,6-5229
2273,1-6133
2274,5-2261
2275,5-4803
2276,1-2777
2277,6-9952
2278,3-6010
2279,2-7655
2280,5-2262
2281,6-0743
2282,8-2696
2283,6-0057
2284,5-2664
2285,4-2908
2286,4-1844
2287,3-4297
2288,6-6300
2289,4-2912
2290,5-4337
2291,7-9304
2292,3-0279
2293,4-2064
2294,7-0792
2295,2-3207
2296,1-7185
2297,3-8565
2298,1-4259
2299,2-5371
2300,3-9911
2301,2-6421
2302,4-6717
2303,2-2933
2304,7-2787
2305,3-3194
2306,3-9453
2307,8-0370
2308,2-8818
2309,3-6157
2310,2-1737
2311,5-8946
2312,2-4662
2313,3-1755
2314,2-5339
2315,8-8491
2316,6-0618
2317,1-1539
2318,3-3063
2319,4-9377
2320,8-3135
2321,8-8150
2322,3-0133
2323,2-4047
2324,3-7409
2325,7-4227
2326,6-1382
2327,8-0106
2328,2-1712
2329,8-8933
2330,3-9734
2331,8-4657
2332,6-4461
2333,6-5066
2334,2-6435
2335,2-0742
2336,7-1585
2337,1-7337
2338,1-9246
2339,4-0607
2340,8-2333
2341,8-3870
2342,1-5812
2343,4-1540
2344,3-5123
2345,7-3843
2346,8-6696
2347,4-7689
2348,3-3060
2349,4-4276
2350,2-0140
2351,4-9226
2352,3-5788
2353,3-7683
2354,8-4226
2355,7-1944
2356,4-0348
2357,2-8356
2358,2-1892
2359,6-1595
2360,1-1146
2361,3-2036
2362,8-0296
2363,4-3212
2364,8-0444
2365,1-5768
2366,2-4348
2367,7-0238
2368,2-1789
2369,8-5749
2370,8-0157
2371,1-4192
2372,6-0334
2373,4-3360
2374,3-8765
2375,3-1118
2376,5-3674
2377,4-9067
2378,2-6515
2379,7-8102
2380,6-3486
2381,5-7637
2382,6-2477
2383,6-2657
2384,4-8706
2385,5-3572
2386,3-3315
2387,1-0212
2388,2-0690
2389,1-4212
2390,3-9556
2391,3-4212
2392,5-8070
2393,3-1475
2394,7-0737
2395,2-8203
2396,5-6457
2397,1-1832
2398,1-8762
2399,8-1566
2400,8-9983
2401,5-9251
2402,6-8362
2403,6-5302
2404,4-6670
2405,4-8126
2406,8-1164
2407,5-4930
2408,7-4550
2409,7-0725
2410,1-5159
2411,5-9305
2412,4-6315
2413,4-0603
2414,8-7320
2415,4-4821
2416,3-5362
2417,2-9421
2418,3-5872
2419,8-1977
2420,3-1799
2421,6-4579
2422,4-0309
2423,1-3152
2424,8-4035
2425,4-6027
2426,5-9951
2427,2-3344
2428,5-4339
2429,4-5491
2430,6-2279
2431,8-1436
2432,2-9181
2433,2-2754
2434,1-9763
2435,8-0494
2436,6-6405
2437,4-7908
2438,6-5895
2439,4-0713
2440,4-0736
2441,7-8875
2442,7-1406
2443,2-0261
2444,1-6301
2445,8-2006
2446,8-4714
2447,4-9968
2448,1-4506
2449,7-1796
2450,1-9583
2451,7-1260
2452,5-3988
2453,3-1150
2454,6-6085
2455,1-7145
2456,4-5240
2457,2-9101
2458,8-5627
2459,5-1318
2460,5-5694
2461,7-0265
2462,1-4474
2463,7-4733
2464,2-6135
2465,3-7698
2466,6-6346
2467,8-0501
2468,4-4192
2469,2-3174
2470,4-9186
2471,6-2955
2472,8-3625
2473,3-6545
2474,5-5767
2475,1-2234
2476,7-2547
2477,1-4058
2478,3-8801
2479,8-7606
2480,7-9316
2481,1-6407
2482,8-8163
2483,4-9976
2484,6-0592
2485,5-2330
2486,5-7300
2487,8-7260
2488,6-3713
2489,6-1826
2490,4-8137
2491,6-0956
2492,3-8804
2493,8-1442
2494,1-0563
2495,7-8767
2496,8-8307
2497,3-6368
2498,4-7482
2499,1-5042
2500,7-0102
2501,5-7826
2502,5-3443
2503,2-4256
2504,7-0171
2505,4-7378
2506,1-3516
2507,5-7025
2508,2-8545
2509,3-2167
2510,1-7245
2511,8-3127
2512,5-1770
2513,5-0192
2514,5-0786
2515,1-1801
2516,1-5620
2517,1-6702
2518,4-6659
2519,7-9248
2520,3-3280
2521,1-5386
2522,1-6995
2523,8-3505
2524,8-3047
2525,2-7067
2526,4-5883
2527,4-1102
2528,4-6546
2529,3-2455
2530,5-5024
2531,6-1359
2532,4-9823
2533,8-8202
2534,1-5724
2535,5-0712
2536,3-4450
2537,4-5881
2538,6-1751
2539,4-7617
2540,5-7944
2541,2-0011
2542,8-4472
2543,4-4965
2544,4-4304
2545,7-7125
2546,6-6130
2547,2-6010
2548,3-0070
2549,6-5273
2550,4-1039
2551,4-0864
2552,8-2964
2553,8-0039
2554,1-8707
2555,2-9198
2556,4-0200
2557,6-9776
2558,3-7371
2559,4-8890
2560,5-4219
2561,5-6435
2562,2-0864
2563,4-2396
2564,5-2019
2565,4-4136
2566,2-6175
2567,5-5689
2568,3-6213
2569,2-5803
2570,3-1246
2571,5-5226
2572,3-6987
2573,4-9385
2574,4-3366
2575,6-1306
2576,8-9150
2577,2-1468
2578,6-9927
2579,4-9010
2580,6-4714
2581,4-7308
2582,6-8653
2583,8-5502
2584,7-4502
2585,1-2349
2586,3-3518
2587,3-8570
2588,6-6386
2589,8-1594
2590,6-5122
2591,5-0354
2592,6-9310
2593,2-8898
2594,4-0331
2595,4-3611
2596,4-6901
2597,4-9066
2598,1-5678
2599,5-9512
2600,1-8637
2601,4-2708
2602,6-4376
2603,4-7232
2604,7-1155
2605,3-8384
2606,1-8298
2607,8-0416
2608,6-7496
2609,8-6866
2610,8-3288
2611,4-2021
2612,7-6357
2613,1-6021
2614,5-8263
2615,2-5906
2616,5-1889
2617,2-2321
2618,5-1435
2619,8-2730
2620,5-2293
2621,5-5491
2622,4-1000
2623,2-4809
2624,2-1193
2625,6-9427
2626,5-5518
2627,7-9295
2628,2-1314
2629,7-8210
2630,8-1825
2631,4-1956
2632,7-9369
2633,4-2863
2634,2-7195
2635,8-9861
2636,6-4030
2637,7-0800
2638,1-3041
2639,6-2558
2640,8-9232
2641,3-7097
2642,6-0837
2643,8-1612
2644,4-1036
2645,1-2617
2646,5-5836
2647,5-1467
2648,3-6674
2649,3-1206
2650,6-1863
2651,4-7823
2652,5-5277
2653,1-9177
2654,5-2363
2655,2-9284
2656,8-5390
2657,4-0386
2658,8-2864
2659,4-0397
2660,4-4461
2661,6-7036
2662,7-4308
2663,6-9819
2664,1-5372
2665,6-7025
2666,3-3818
2667,3-2217
2668,1-1793
2669,7-1698
2670,1-3463
2671,1-1945
2672,4-8124
2673,2-7854
2674,5-1967
2675,5-4056
2676,8-4146
2677,2-1426
2678,8-2809
2679,5-3849
2680,1-3754
2681,4-6154
2682,3-3802
2683,2-2825
2684,3-9589
2685,3-5157
2686,4-4858
2687,8-7117
2688,6-3001
2689,1-0655
2690,3-7746
2691,3-9957
2692,8-7316
2693,8-5616
2694,4-2910
2695,8-3594
2696,2-9397
2697,8-4753
2698,7-5148
2699,6-1544
2700,7-8053
2701,4-3356
2702,2-0027
2703,7-0372
2704,1-4645
2705,3-7148
2706,6-5174
2707,1-3329
2708,5-1999
2709,6-0003
2710,4-2164
2711,3-9117
2712,5-2968
2713,8-2378
2714,3-4077
2715,4-5646
2716,8-1489
2717,5-6925
2718,3-2279
2719,4-1517
2720,1-1783
2721,3-4741
2722,6-2975
2723,5-4826
2724,3-4614
2725,1-6660
2726,5-0038
2727,4-4502
2728,3-7069
2729,6-4615
2730,4-6122
2731,8-4030
2732,8-3372
2733,1-2231
2734,7-4421
2735,2-2252
2736,7-6334
2737,1-8756
2738,7-1269
2739,7-3454
2740,1-8635
2741,7-0886
2742,6-2366
2743,8-0867
2744,2-5646
2745,2-1660
2746,7-2182
2747,6-0943
2748,3-6324
2749,8-6449
2750,5-2669
2751,3-9604
2752,1-0580
2753,3-2324
2754,3-7088
2755,8-0866
2756,7-1241
2757,1-3573
2758,6-4907
2759,8-9056
2760,2-4389
2761,6-9292
2762,7-6869
2763,6-3606
2764,2-7236
2765,6-7858
2766,6-4279
2767,4-1143
2768,7-4288
2769,7-8145
2770,2-5523
2771,3-3117
2772,3-2251
2773,3-8329
2774,3-5691
2775,1-5808
2776,1-3028
2777,2-5749
2778,6-5430
2779,7-5734
2780,1-0385
2781,4-0540
2782,5-1173
2783,3-9073
2784,6-6837
2785,6-1982
2786,4-1528
2787,7-4271
2788,6-7612
2789,4-0609
2790,8-7442
2791,8-1733
2792,1-2127
2793,4-9550
2794,4-4730
2795,1-3736
2796,3-2954
2797,8-2079
2798,4-9727
2799,5-6803
2800,3-6253
2801,4-5749
2802,8-8979
2803,8-1494
2804,8-0130
2805,4-6617
2806,8-6822
2807,6-9526
2808,5-7746
2809,1-3101
2810,6-7229
2811,3-0038
2812,6-9691
2813,4-0794
2814,1-4348
2815,6-5891
2816,5-8910
2817,8-0825
2818,2-6057
2819,6-5848
2820,7-2250
2821,5-2209
2822,2-1648
2823,4-1450
2824,3-5222
2825,4-2127
2826,4-5315
2827,7-8606
2828,5-7322
2829,6-2799
2830,1-5341
2831,6-1097
2832,2-9981
2833,8-3751
2834,3-3320
2835,4-1983
2836,6-4750
2837,1-3779
2838,8-2129
2839,2-4605
2840,1-7458
2841,8-4969
2842,1-6046
2843,5-2045
2844,4-7289
2845,4-0292
2846,2-4100
2847,8-3985
2848,7-6112
2849,5-2117
2850,5-4225
2851,3-8190
2852,4-8318
2853,2-8341
2854,5-9522
2855,3-1573
2856,1-2913
2857,5-0034
2858,5-3122
2859,1-7996
2860,8-7127
2861,7-0234
2862,2-8617
2863,7-1073
2864,1-2052
2865,5-2508
2866,1-2432
2867,3-8705
2868,4-8105
2869,1-9906
2870,5-5064
2871,3-2603
2872,8-3137
2873,1-7527
2874,6-6785
2875,4-6620
2876,5-9082
2877,2-2667
2878,7-4366
2879,8-4344
2880,6-5372
2881,5-4396
2882,5-5251
2883,7-4618
2884,3-7072
2885,5-7985
2886,7-0374
2887,6-2511
2888,2-9464
2889,5-7476
2890,8-0446
2891,5-9458
2892,2-8473
2893,2-5158
2894,1-1415
2895,7-9846
2896,7-8148
2897,1-9721
2898,3-5941
2899,1-9639
2900,3-1724
2901,6-5354
2902,5-7877
2903,3-4090
2904,7-4505
2905,2-2692
2906,7-4457
2907,1-6213
2908,5-5387
2909,3-6016
2910,8-0684
2911,6-1136
2912,2-6796
2913,4-0685
2914,4-2454
2915,1-4525
2916,8-9449
2917,2-7261
2918,3-8134
2919,6-0158
2920,7-4135
2921,5-0142
2922,2-1250
2923,3-6251
2924,1-8745
2925,6-6686
2926,2-2470
2927,3-1378
2928,2-6248
2929,8-2483
2930,3-6993
2931,7-1754
2932,6-3302
2933,1-2308
2934,2-9631
2935,6-5249
2936,4-7535
2937,4-4474
2938,4-2871
2939,3-2849
2940,1-2474
2941,4-8654
2942,1-8835
2943,5-5781
2944,8-4912
2945,3-2207
2946,5-2939
2947,8-5036
2948,8-5229
2949,1-8404
2950,2-8222
2951,4-5123
2952,8-9784
2953,5-2596
2954,5-7854
2955,4-7024
2956,6-5641
2957,2-3012
2958,2-3605
2959,1-9943
2960,4-0098
2961,2-8658
2962,5-7878
2963,1-6068
2964,4-1602
2965,2-1883
2966,7-9009
2967,4-4715
2968,8-5307
2969,1-3893
2970,5-2910
2971,3-8367
2972,8-8660
2973,8-5147
2974,1-3339
2975,1-9361
2976,7-9230
2977,2-8152
2978,1-1829
2979,8-9757
2980,8-1947
2981,4-5624
2982,5-2995
2983,2-0413
2984,1-4880
2985,5-9062
2986,8-7149
2987,8-9917
2988,2-9964
2989,5-9939
2990,8-8458
2991,6-9454
2992,2-6973
2993,3-1280
2994,6-8180
2995,6-2727
2996,6-9563
2997,5-4791
2998,8-1122
2999,1-4332
3000,8-6602
3001,1-0577
3002,4-4559
3003,3-2144
3004,3-1709
3005,2-5396
3006,6-8237
3007,4-1936
3008,6-7581
3009,8-5067
3010,8-3930
3011,1-7066
3012,7-7519
3013,4-3824
3014,1-1026
3015,7-6353
3016,6-3746
3017,3-0536
3018,6-2377
3019,2-7580
3020,6-4619
3021,2-7834
3022,2-1684
3023,7-6571
3024,1-5329
3025,7-4196
3026,4-7439
3027,2-3284
3028,7-9265
3029,3-8456
3030,5-6207
3031,6-9821
3032,3-8754
3033,1-2442
3034,6-6723
3035,8-6004
3036,7-9013
3037,5-7181
3038,1-6614
3039,7-9051
3040,3-5647
3041,2-7176
3042,5-8147
3043,5-6780
3044,2-8447
3045,7-8361
3046,6-8566
3047,5-0005
3048,8-9259
3049,4-3491
3050,4-7585
3051,7-0624
3052,7-6690
3053,7-5676
3054,7-3780
3055,6-2457
3056,4-2436
3057,1-4767
3058,4-5626
3059,7-1253
3060,3-4411
3061,2-5206
3062,6-6287
3063,7-7681
3064,7-2175
3065,4-8411
3066,2-0359
3067,3-3414
3068,5-9973
3069,7-8727
3070,6-1563
3071,1-2909
3072,5-2027
3073,8-6563
3074,4-4942
3075,8-2180
3076,2-5636
3077,4-9573
3078,6-0439
3079,7-4858
3080,1-8820
3081,2-6650
3082,6-9065
3083,4-5527
3084,4-3573
3085,4-5397
3086,2-4516
3087,2-2553
3088,3-9119
3089,4-8986
3090,3-1857
3091,7-6293
3092,7-6743
3093,5-4338
3094,4-5702
3095,5-3680
3096,4-1445
3097,2-7253
3098,1-4987
3099,5-3412
3100,5-9826
3101,2-2612
3102,2-4101
3103,3-6138
3104,3-4174
3105,8-6606
3106,1-0448
3107,4-7791
3108,1-8681
3109,6-3289
3110,1-0538
3111,7-5257
3112,8-7673
3113,1-4530
3114,5-8335
3115,3-6550
3116,5-9271
3117,2-8625
3118,8-5519
3119,6-9787
3120,1-0340
3121,1-7082
3122,1-2091
3123,5-5298
3124,3-6746
3125,3-1164
3126,6-3875
3127,8-0818
3128,3-7195
3129,2-2703
3130,8-1307
3131,1-4670
3132,4-9765
3133,5-3390
3134,7-5597
3135,4-0486
3136,7-6793
3137,4-6810
3138,3-7080
3139,8-1990
3140,4-1969
3141,3-1871
3142,6-5242
3143,6-6046
3144,4-7001
3145,4-2410
3146,8-0237
3147,4-2107
3148,6-2266
3149,4-4374
3150,1-7894
3151,5-0247
3152,5-8482
3153,6-2232
3154,4-2611
3155,7-7489
3156,3-8984
3157,4-4181
3158,8-0900
3159,5-5903
3160,2-6475
3161,3-0190
3162,8-5883
3163,7-0434
3164,5-5598
3165,7-2675
3166,4-5671
3167,2-1237
3168,5-8460
3169,4-2169
3170,5-5017
3171,4-9057
3172,2-3432
3173,2-9350
3174,7-5161
3175,8-1870
3176,7-8343
3177,6-7067
3178,4-6048
3179,4-8081
3180,7-6443
3181,4-0005
3182,2-9057
3183,3-5827
3184,5-2005
3185,7-0578
3186,4-7909
3187,4-7178
3188,2-4794
3189,7-1428
3190,4-1821
3191,5-9818
3192,5-3900
3193,4-1247
3194,6-9008
3195,8-5541
3196,2-3152
3197,6-8876
3198,8-7098
3199,8-3361
3200,5-8606
3201,6-0345
3202,8-5202
3203,2-7659
3204,5-8207
3205,6-7278
3206,4-4397
3207,8-6851
3208,5-4604
3209,1-2063
3210,8-7394
3211,1-3112
3212,5-0514
3213,2-0571
3214,3-9891
3215,8-5958
3216,3-8506
3217,7-0383
3218,8-1005
3219,7-7631
3220,7-9116
3221,2-3358
3222,7-8151
3223,3-2348
3224,8-2536
3225,2-1140
3226,7-1511
3227,5-3576
3228,1-6704
3229,4-7669
3230,5-1869
3231,7-9807
3232,4-1754
3233,2-7192
3234,2-1898
3235,2-9078
3236,5-8576
3237,6-7432
3238,4-4959
3239,7-1616
3240,1-6387
3241,6-1037
3242,5-2692
3243,4-0939
3244,3-9330
3245,8-4659
3246,4-5688
3247,1-3104
3248,2-1779
3249,7-4703
3250,4-5844
3251,4-6143
3252,2-4542
3253,4-6159
3254,7-1903
3255,5-6909
3256,7-8449
3257,6-6934
3258,2-8795
3259,8-0606
3260,8-0132
3261,1-8243
3262,4-5617
3263,6-8444
3264,2-9541
3265,5-7297
3266,1-0039
3267,8-2191
3268,3-5086
3269,1-5869
3270,7-6412
3271,8-6181
3272,2-8861
3273,2-6473
3274,6-8326
3275,7-0597
3276,5-6302
3277,6-4151
3278,3-6303
3279,7-1326
3280,4-3811
3281,3-3247
3282,7-9071
3283,4-4707
3284,3-9130
3285,6-6065
3286,1-2168
3287,3-8925
3288,8-3117
3289,6-4088
3290,7-3389
3291,4-9437
3292,1-6997
3293,8-5581
3294,7-4036
3295,4-3679
3296,7-2996
3297,6-0775
3298,8-1221
3299,8-0926
3300,6-0154
3301,6-5201
3302,8-4639
3303,1-6555
3304,5-3058
3305,1-2924
3306,2-0614
3307,1-2157
3308,4-9087
3309,3-8094
3310,7-7938
3311,7-9362
3312,7-4686
3313,1-5939
3314,4-0406
3315,3-7348
3316,6-1919
3317,4-3045
3318,1-7566
3319,3-7494
3320,3-5471
3321,2-6999
3322,5-9345
3323,7-9868
3324,6-9246
3325,8-7357
3326,2-5317
3327,6-7372
3328,2-1976
3329,7-2754
3330,7-5608
3331,2-6892
3332,8-1565
3333,5-5496
3334,8-4243
3335,7-2206
3336,5-9049
3337,5-2137
3338,2-7488
3339,5-4741
3340,6-0511
3341,6-4505
3342,7-9292
3343,2-5934
3344,2-1331
3345,5-2421
3346,3-1901
3347,2-0531
3348,8-8664
3349,8-6644
3350,8-2954
3351,1-4962
3352,2-6095
3353,4-2006
3354,8-0522
3355,8-5094
3356,1-3954
3357,8-1051
3358,6-4373
3359,3-2447
3360,1-0444
3361,1-2346
3362,2-5955
3363,7-5578
3364,7-8753
3365,5-8972
3366,3-9571
3367,1-2439
3368,4-5706
3369,1-4297
3370,5-0094
3371,3-5412
3372,3-8053
3373,3-8172
3374,1-4473
3375,7-9348
3376,2-9200
3377,1-3384
3378,5-1355
3379,4-4160
3380,3-9827
3381,3-5051
3382,2-0514
3383,3-6506
3384,6-0514
3385,4-0731
3386,5-9946
3387,6-3035
3388,2-1183
3389,2-7360
3390,1-9835
3391,8-1157
3392,4-0102
3393,6-0643
3394,1-9157
3395,4-3949
3396,2-6439
3397,6-5320
3398,7-2650
3399,4-1423
3400,6-8999
3401,1-5684
3402,5-1471
3403,4-6706
3404,2-8157
3405,5-2507
3406,1-1881
3407,4-5907
3408,6-7478
3409,2-2870
3410,5-1801
3411,5-2359
3412,5-4829
3413,1-5947
3414,1-4966
3415,8-1027
3416,8-1760
3417,8-0816
3418,6-5072
3419,5-9477
3420,5-8324
3421,3-3190
3422,8-9158
3423,7-7574
3424,8-4162
3425,2-1599
3426,4-6877
3427,3-9616
3428,1-4671
3429,4-7416
3430,2-9147
3431,5-7822
3432,3-2214
3433,7-7094
3434,8-2499
3435,2-2383
3436,8-7178
3437,3-8887
3438,4-6974
3439,2-8012
3440,2-7037
3441,7-5495
3442,5-8555
3443,5-3045
3444,2-8394
3445,5-5349
3446,5-3323
3447,4-2797
3448,2-7202
3449,2-0565
3450,1-1938
3451,1-1720
3452,3-5321
3453,3-1532
3454,2-2822
3455,6-8943
3456,7-5785
3457,2-6492
3458,3-9710
3459,1-3997
3460,6-1930
3461,1-2087
3462,4-5771
3463,4-1851
3464,8-0024
3465,2-9382
3466,3-8849
3467,4-3098
3468,7-7591
3469,3-3545
3470,1-6238
3471,7-8391
3472,4-4367
3473,7-6679
3474,1-8201
3475,7-6015
3476,8-0788
3477,3-4368
3478,8-9406
3479,4-4573
3480,2-8367
3481,3-9559
3482,7-9647
3483,5-7617
3484,2-9718
3485,1-7176
3486,6-6772
3487,3-1987
3488,4-5025
3489,7-7751
3490,1-1979
3491,7-6137
3492,8-2665
3493,1-5836
3494,1-4203
3495,1-7706
3496,4-6467
3497,7-3999
3498,8-5934
3499,5-5982
3500,6-5311
3501,7-0976
3502,3-6019
3503,5-8313
3504,7-9312
3505,3-5895
3506,8-7902
3507,7-5829
3508,7-4754
3509,3-1058
3510,6-9312
3511,8-3046
3512,7-3785
3513,2-4881
3514,1-7735
3515,3-3127
3516,7-9646
3517,8-1186
3518,6-9289
3519,5-6439
3520,8-3752
3521,2-7884
3522,5-3167
3523,2-5246
3524,1-3376
3525,5-7923
3526,6-8115
3527,2-7612
3528,7-4714
3529,6-5636
3530,2-6956
3531,5-5292
3532,3-2416
3533,2-9851
3534,8-1446
3535,1-7992
3536,4-8699
3537,8-6384
3538,3-4532
3539,3-1764
3540,3-9035
3541,3-1303
3542,6-7159
3543,8-6315
3544,4-2407
3545,4-3132
3546,4-2046
3547,5-0755
3548,4-7226
3549,3-7327
3550,7-3802
3551,2-6717
3552,8-9360
3553,6-6511
3554,5-9961
3555,1-5031
3556,4-5819
3557,3-3844
3558,8-6285
3559,3-3535
3560,4-8543
3561,8-0279
3562,7-3387
3563,3-5243
3564,3-0831
3565,3-6084
3566,5-3464
3567,6-0000
3568,1-6558
3569,2-2558
3570,8-0938
3571,8-5376
3572,6-4479
3573,8-2590
3574,3-5277
3575,4-0370
3576,2-9433
3577,4-6441
3578,6-6586
3579,4-9389
3580,2-1304
3581,3-9210
3582,8-8246
3583,1-9627
3584,4-7113
3585,7-8047
3586,3-9080
3587,6-9955
3588,7-7473
3589,8-2237
3590,1-5140
3591,4-2431
3592,8-4264
3593,4-5867
3594,3-1324
3595,2-3883
3596,4-5141
3597,3-8833
3598,5-5745
3599,6-1920
3600,8-2233
3601,5-6180
3602,3-9959
3603,7-6614
3604,7-3674
3605,5-9731
3606,2-9730
3607,7-6494
3608,6-3697
3609,8-4459
3610,1-8930
3611,7-7753
3612,3-8805
3613,3-9614
3614,2-8081
3615,8-6195
3616,3-9092
3617,5-2163
3618,1-0354
3619,2-5798
3620,1-6075
3621,8-2607
3622,3-5624
